class,period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS
0,0.739404894,1.753,2.47E+02,0.94,1256,589.06,4205,0.624
1,4.8608059,1.966,2.52E+02,1.21,925,172.76,5541,0.757
1,4.04481159,2.479,3.30E+01,0.67,1325,729.15,6358,1.141
0,25.94964132,11.6411,6.78E+01,2.06,753,76.14,5109,1.922
0,1.71051215,1.284,4.22E+01,1.04,2004,3820.16,5925,1.589
1,62.869463,6.842,3.42E+02,1.96,349,3.51,4762,0.781
0,84.8062818,9.0006,9.94E+03,36.51,388,5.33,5735,0.853
1,29.9632816,2.6,8.93E+02,2.24,391,5.55,4463,0.638
0,17.99643716,4.164,3.69E+04,30.08,468,11.31,4438,0.666
1,11.63486009,5.466,2.92E+02,2.61,961,201.96,5570,1.548
1,4.8302364,7.983,2.25E+01,1.06,1453,1052.42,5086,2.247
1,56.446465,7.371,1.48E+02,1.57,522,17.5,5995,1.117
1,31.4202111,4.021,3.91E+02,1.45,471,11.6,5269,0.748
1,10.8118317,2.627,7.68E+01,1.24,922,170.74,6025,1.196
1,5.56676609,1.812,1.74E+02,1.12,859,128.51,5032,0.859
0,1.208528832,1.336,1.81E+02,1.25,1725,2084.15,6072,0.923
0,208.1871179,2.5404,3.95E+02,1.99,307,2.1,5780,1
0,0.93198504,2.0472,3.27E+02,17.72,1647,1734.47,5470,0.777
0,0.60818508,0.909,1.45E+02,96.03,2298,6637.9,5981,1.043
1,5.38613715,1.943,1.69E+02,0.86,846,121.37,5516,0.656
1,13.2965044,5.68,1.33E+02,0.88,488,13.42,4352,0.613
1,21.8420304,3.843,7.95E+01,2.01,1016,251.46,6194,2.241
0,1.65320144,1.525,1.32E+02,0.74,1059,296.8,4544,0.661
0,3.37487541,3.085,5.38E+01,0.75,1287,649.96,6181,1.006
0,0.962825082,2.8464,1.18E+02,5.18,3265,26811.24,4898,4.928
0,309.494217,13.716,2.92E+02,2.79,399,6.01,6908,1.614
1,0.876850385,1.534,5.92E+01,1.35,2543,9858.55,6102,1.756
0,24.2382519,2.703,4.66E+02,2.19,597,29.92,5763,0.904
0,24.2416103,5.137,3.23E+02,1.61,596,29.92,5763,0.904
1,413.51856,10.395,3.91E+02,1.96,254,0.98,6031,0.992
1,20.7106368,2.693,1.43E+02,1.12,626,36.18,5631,0.901
0,69.3788597,3.807,5.30E+02,2.07,421,7.4,5806,0.874
1,29.3493852,4.313,6.59E+02,2.02,451,9.81,4987,0.722
1,3.43633133,0.675,4.74E+02,1.44,945,188.22,5201,0.651
0,449.57274,9.328,2.21E+02,3.08,333,2.89,5691,2.079
0,245.059374,9.549,1.65E+02,1.63,356,3.81,6036,1.265
1,142.703888,5.808,2.26E+02,1.95,440,8.88,6701,1.289
1,3.38080537,3.275,2.01E+02,1.69,1362,814.73,6072,1.193
1,10.4716194,4.512,1.24E+02,1.74,1035,271.12,5812,1.574
1,11.49500229,7.602,5.14E+01,1.53,1105,351.79,6033,1.788
0,0.708726708,0.753,3.14E+02,0.92,1302,684.35,4607,0.515
0,283.72675,15.49,8.46E+01,1.18,341,3.2,6496,1.257
0,373.60683,8.752,5.35E+02,2.5,271,1.28,6184,1.038
1,6.78788113,2.26,7.31E+01,2.44,1679,1875.92,6537,2.829
1,5.47455167,3.71,7.32E+01,1.4,1155,419.95,5611,1.312
1,3.43861067,1.264,4.68E+01,1.01,1348,779.48,5383,1.401
1,4.8754765,1.902,3.96E+01,0.8,1180,458.62,5513,1.286
0,4.29388808,3.618,1.11E+02,1.68,1532,1302.16,6615,1.574
0,13.5437884,5.7076,6.61E+03,32.21,658,44.22,5463,0.794
1,65.6491001,7.298,9.84E+02,2.52,390,5.48,5436,0.819
1,25.1593389,5.198,3.58E+02,1.76,619,34.7,5973,0.935
1,10.5071781,2.68,2.72E+02,1.41,737,69.76,5290,0.865
1,31.7787564,8.093,2.62E+02,1.5,564,23.96,5638,0.928
1,5.4398033,3.256,8.55E+01,1,1112,361.47,6108,1.08
0,1.332568744,3.755,2.41E+01,0.58,1941,3346.25,6620,1.081
1,9.0194714,5.92,1.92E+02,1.07,789,91.74,5775,0.768
1,8.8493948,6.928,4.38E+01,0.82,978,216.18,6095,1.11
1,51.567801,5.514,2.10E+02,1.3,433,8.3,5285,0.876
1,16.4491515,6.696,7.09E+01,2.75,1036,272.9,5334,2.789
1,0.428046051,0.776,1.26E+02,0.87,2017,3877.26,5285,0.775
0,0.814278961,2.087,7.20E+01,0.76,1762,2284.94,5537,0.886
1,19.254536,4.754,1.86E+02,1.32,625,36.02,5668,0.868
0,2.1890751,2.365,9.48E+01,0.87,1399,906.2,6077,0.891
1,384.6961,6.167,7.87E+02,1.78,157,0.14,4228,0.623
0,2.42649862,2.014,2.92E+01,0.75,1638,1705.27,6033,1.316
0,8.80854183,34.7564,1.75E+02,2.69,1000,236.05,6017,1.21
0,219.74735,22.48,1.90E+02,3.24,427,7.82,5127,2.38
0,19.7639874,12.319,5.13E+01,1.19,900,155.45,6195,1.617
1,6.05919881,1.365,1.54E+02,1.21,976,214.55,5734,0.962
1,7.5143967,4.865,3.63E+01,0.96,1199,488.52,6206,1.573
1,33.1981761,4.709,3.37E+02,3.21,678,49.9,5570,1.548
1,5.32784157,4.696,8.72E+01,0.86,1023,259.32,5638,0.928
1,71.05457555,1.9162,4.85E+03,5.91,390,5.45,5290,0.865
1,20.5512722,4.639,1.91E+02,1.64,607,32.01,5401,0.918
1,31.827649,1.639,5.20E+02,4.98,668,47.21,4774,1.954
1,7.5861587,4.32,1.17E+02,1.07,928,175.29,5934,0.871
1,0.824000125,0.855,1.83E+02,0.42,746,73.09,3396,0.28
0,0.772152075,1.78,4.36E+01,4.44,2966,18277.6,5951,2.08
1,42.04952379,2.1372,6.08E+02,1.19,303,2,4281,0.48
0,1.08469871,4.077,1.24E+02,1.11,1757,2247.25,5942,0.938
1,6.60180003,2.624,2.13E+02,1.25,875,138.25,5591,0.86
1,3.19938075,1.761,7.61E+01,0.62,1026,262.08,5483,0.702
1,3.04185157,1.434,6.90E+01,0.71,1184,465.54,5802,0.857
0,5.660274452,0.9077,4.14E+02,11.02,950,192.77,5615,0.842
0,1.23512429,4.22,1.52E+01,0.38,1642,1722.78,5798,0.941
0,1.381257093,1.125,9.23E+01,1.1,1728,2110.47,5861,1.131
1,1.89873195,1.382,7.80E+01,0.93,1524,1279.95,5942,1.05
1,11.39110963,2.749,5.93E+02,1.9,632,37.65,4999,0.76
1,2.41810158,2.144,4.68E+01,0.85,1602,1555.96,6258,1.239
1,7.13044117,2.566,3.19E+01,1.18,1400,908.79,6312,2.074
1,33.4203001,5.307,4.37E+02,2.46,581,27.02,5731,1.066
0,58.3437362,22.482,1.27E+03,93.55,779,87.03,5896,3.006
0,1.070982122,1.255,4.34E+01,0.98,2122,4811.39,5717,1.433
1,18.0939004,3.294,4.67E+02,1.91,665,46.21,5904,0.867
1,34.9524256,1.717,6.77E+02,21.74,429,8.02,4921,0.779
0,23.81578356,3.7591,4.86E+03,8.4,560,23.2,5561,0.818
1,31.1748311,3.79,2.00E+02,1.31,585,27.62,6086,0.921
0,0.474811162,1.169,2.05E+02,1.28,2206,5603.32,5799,0.878
1,47.0568476,5.2232,1.53E+03,2.84,411,6.72,5288,0.74
0,367.73299,10.158,5.04E+02,2.1,266,1.19,6225,0.931
1,15.1516409,5.105,1.92E+02,1.38,736,69.25,5780,1
1,7.4213444,2.361,3.16E+02,1.73,953,195.23,6032,0.973
0,0.743495989,2.255,1.73E+02,11.82,1617,1612.65,5345,0.686
0,1.405887031,1.184,2.16E+02,0.95,1086,329.99,4440,0.653
1,17.7412303,4.816,1.45E+02,1.14,684,51.69,5817,0.956
1,2.63527677,1.997,7.04E+01,0.76,1136,394.32,5215,0.864
0,1.45728997,3.582,7.13E+01,0.93,1665,1818.19,6063,1.012
1,147.388124,8.781,9.09E+02,3.03,356,3.78,6046,1.007
1,4.11497357,3.025,1.54E+02,1.17,1137,395.27,6011,0.927
0,1.245331397,2.566,3.81E+01,1.61,2678,12115.45,6106,2.477
0,1.52593737,1.958,1.59E+02,1.39,1697,1963.41,6184,1.038
0,8.21429932,3.099,7.07E+01,1.66,1312,701.11,6277,1.869
0,1.54945486,6.698,2.18E+01,1.34,3006,19304.93,7382,2.804
0,8.42943991,2.441,8.91E+01,1.19,1029,265.39,6353,1.132
1,10.60052083,4.509,6.09E+01,1.09,987,224.28,6035,1.303
1,21.8634638,3.542,8.71E+02,2.37,551,21.77,5383,0.789
0,86.4392931,6.534,1.18E+03,35.31,442,8.99,6208,1.024
1,63.3354719,3.651,9.83E+02,1.18,202,0.39,3526,0.383
0,14.77820911,5.395,1.08E+04,44.48,809,101.07,6258,1.046
0,15.60862948,6.6957,3.44E+04,39.42,648,41.71,5569,0.829
0,389.14115,7.93,3.47E+02,1.67,250,0.92,6043,0.894
0,365.78863,12.76,8.85E+02,2.21,215,0.5,5407,0.752
0,2.4826619,2.115,3.70E+01,0.8,1619,1627.36,6356,1.225
0,2.17811908,1.468,7.40E+01,0.8,1412,938.51,6039,0.921
0,1.11205787,1.459,1.19E+02,1.02,1799,2484.64,6098,0.932
0,224.447413,4.986,6.51E+02,2.05,260,1.08,5489,0.798
1,7.5019743,2.582,2.48E+02,1.19,709,59.73,4807,0.758
0,21.8660922,2.03,3.02E+02,1.88,730,67.15,6309,1.077
0,5.09506,5.73,2.36E+01,2.14,2247,6030.14,6700,4.146
1,29.1206519,2.89,4.16E+02,1.6,528,18.43,5671,0.788
1,0.689967868,1.1688,1.23E+02,0.78,1539,1336.82,4872,0.726
0,1.89132292,5.607,1.60E+01,0.9,2799,14532.55,8482,2.106
1,6.91261536,2.359,3.44E+01,0.64,981,218.66,5761,1.044
1,25.8616058,7.78,1.23E+02,1.12,613,33.37,6067,0.884
0,0.918420801,3.533,5.67E+01,1.14,2374,7502.5,6210,1.434
0,0.573709256,1.4932,1.31E+02,7.05,4415,90258.45,5261,5.769
1,13.8353959,4.961,8.18E+02,3.78,809,101.05,6020,1.057
1,18.9060921,4.125,3.76E+02,0.87,336,3.03,3751,0.45
1,25.6970688,3.739,8.35E+02,3.83,658,44.24,6020,1.057
0,46.9434911,1.368,1.01E+02,1.57,669,47.27,6253,1.55
1,19.5906103,6.745,2.97E+02,2.64,819,106.48,5794,1.496
1,8.23983041,5.619,2.51E+02,2.35,1093,338.17,5794,1.496
1,6.07855,3.408,1.03E+02,1.14,1115,365.15,6119,1.114
0,427.65334,11.17,1.57E+02,1.97,284,1.53,5325,1.565
0,412.041857,5.572,1.96E+03,3.77,217,0.52,5485,0.867
1,2.131660527,1.8585,3.22E+01,0.56,1438,1010.45,5849,0.997
1,5.75902182,2.687,7.08E+01,0.91,1112,362.12,6247,1.066
1,0.903763067,0.562,2.68E+02,1.08,1254,585.15,4430,0.651
0,0.9628348,2.259,9.28E+01,0.81,1648,1734.83,5559,0.838
1,5.66494448,4.173,4.60E+01,0.78,1134,390.59,5888,1.13
0,1.57017249,2.257,1.58E+02,0.82,1232,543.06,5300,0.66
0,0.566798364,3.172,3.86E+01,0.66,2272,6280.34,5864,1.04
0,3.22452656,5.156,5.75E+01,24.48,4883,134353.84,3857,34.674
0,1.89127438,4.491,3.23E+01,2.03,3342,29488.85,7919,3.46
0,1.33256944,3.89,2.06E+01,0.46,1624,1636.72,5655,0.998
1,66.6504521,5.744,5.37E+02,1.56,308,2.14,4550,0.679
0,55.7002642,4.285,3.33E+02,1.18,309,2.14,4267,0.67
1,3.54553077,4.143,1.19E+02,1.62,1448,1039.47,5794,1.496
1,85.0624157,4.6964,4.19E+04,21.26,355,3.74,5223,0.875
0,10.88241656,5.4674,1.66E+04,29.69,632,37.81,4946,0.715
0,25.19830439,5.1942,7.38E+04,46.14,604,31.54,5955,0.883
1,14.3196417,3.781,2.16E+02,2.06,850,123.37,5562,1.373
0,0.50727675,2.32,2.15E+02,1.7,2449,8524.12,5970,1.143
1,5.2736268,5.291,8.61E+01,0.89,1014,249.68,5851,0.918
1,24.5041103,6.065,1.20E+02,1.03,574,25.59,5250,0.962
0,1.316398648,1.169,1.83E+02,1.09,1374,842.93,5088,0.806
0,419.4596,13.53,1.32E+02,2.1,303,2,5248,1.869
1,9.97202023,1.425,3.30E+02,1.26,627,36.53,4810,0.696
0,14.2005007,5.232,8.06E+01,13.28,843,119.41,6332,1.065
0,1.318347743,0.871,1.13E+02,1.23,1861,2827.4,6143,1.121
0,5.5834987,2.484,8.74E+01,1.41,1317,711.41,6517,1.375
0,1.12401084,3.052,4.36E+01,0.61,1719,2058.79,5941,0.911
0,1.21374652,3.371,2.89E+01,0.59,1880,2945.61,6238,1.049
1,5.24970432,2.746,6.19E+01,0.67,954,195.3,5528,0.853
0,45.4333769,6.351,9.06E+02,2.23,315,2.34,4371,0.559
1,40.3511707,3.97,5.34E+02,1.88,479,12.46,5665,0.82
1,72.9332762,3.829,7.70E+02,2.45,389,5.44,5316,0.902
1,56.6746666,5.516,8.83E+02,4.01,522,17.59,5541,1.295
0,63.9005941,8.2789,1.71E+04,25.91,353,3.68,5204,0.634
1,12.6878176,4.262,2.93E+02,2.16,851,123.89,6258,1.046
1,483.36405,15.61,2.85E+02,1.27,202,0.39,5700,0.718
1,16.2951259,3.678,1.98E+02,1.15,574,25.59,4915,0.812
0,18.17304501,10.9113,6.99E+04,24.39,650,42.19,5799,0.86
0,14.12678065,5.9303,7.65E+03,31.13,670,47.56,5656,0.784
0,358.56462,11.64,1.70E+02,0.99,219,0.55,5375,0.752
1,12.0729757,3.783,9.95E+01,1.69,969,208.13,5436,1.707
0,1.337561836,1.575,4.10E+01,1.11,2322,6870.94,6406,1.715
0,2.23755641,2.089,1.01E+02,0.93,1397,897.8,6026,0.924
1,82.401274,6.48,4.31E+02,2.21,421,7.42,5886,1
1,11.91256675,6.126,1.23E+02,2.61,1242,562.27,6337,2.335
1,4.08197713,2.943,2.62E+01,0.6,1372,836.88,6538,1.156
0,1.035268597,0.5663,1.12E+02,1.34,2136,4922.79,6332,1.205
0,359.3259,9.836,2.46E+02,3.6,410,6.69,6570,2.27
0,0.566805268,3.721,3.57E+01,0.65,2492,9052.02,6403,1.086
1,0.912179022,1.332,1.45E+02,0.65,1025,260.05,3880,0.555
1,12.27057043,3.002,2.96E+02,1.67,811,102.25,6075,0.969
1,13.2274753,6.356,2.30E+02,1.94,867,133.34,6269,1.155
1,76.87935893,2.3819,2.13E+04,7.71,202,0.4,3638,0.436
0,0.559517155,0.596,5.79E+01,1.04,2762,13839.66,6462,1.309
1,13.0151826,3.613,3.32E+02,1.36,556,22.6,4794,0.643
0,29.47316279,6.4327,1.26E+04,48.98,565,24.07,5838,0.897
0,0.580725004,2.071,1.05E+02,0.85,1939,3355.68,5471,0.841
0,1.94468659,18.22,4.56E+02,69.59,3334,29219.04,7894,3.521
1,7.28116667,2.716,3.34E+02,1.4,744,72.16,5008,0.788
0,383.10017,8.8,5.79E+02,2.18,248,0.9,6011,0.902
1,2.87998334,1.658,1.17E+02,0.85,1024,260.79,4951,0.806
0,0.605556082,1.2399,1.02E+02,0.86,2120,4796.94,6123,0.846
1,4.36125889,2.174,1.89E+02,1.2,1000,236.01,5520,0.873
1,21.08678557,0.978,5.00E+02,2.08,651,42.44,6084,0.863
0,1.19087362,1.785,6.75E+01,0.73,1489,1165.78,5158,0.888
0,1.06484622,3.287,4.24E+01,0.72,2034,4059.63,6445,1.087
0,0.969824139,0.783,2.31E+01,0.49,1839,2709.67,5780,1
0,190.60563,14.33,1.54E+02,1.6,386,5.25,6200,1.287
1,5.19206571,3.716,6.66E+01,0.99,1170,442.55,6322,1.075
1,449.01499,12.58,9.42E+01,1.04,258,1.04,6031,1.068
0,8.480305,6.19,3.04E+02,1.33,661,45.21,4895,0.696
0,410.11676,13.97,2.17E+02,1.41,242,0.81,5587,0.965
1,54.5091549,5.125,6.22E+02,1.94,308,2.13,4406,0.603
1,17.4532945,4.027,7.93E+01,0.76,639,39.42,5528,0.853
1,14.1959621,3.605,1.96E+02,1.66,818,105.7,6214,1.076
0,11.52482874,1.724,5.78E+02,22.56,756,77.15,5592,0.892
0,46.84008579,3.8198,6.29E+03,428.62,552,22,6006,1.055
1,6.70242786,1.221,6.53E+01,1.82,1367,827.56,5466,2.224
0,0.992798625,3.5065,5.83E+02,29.26,1967,3519.47,6055,1.098
1,7.79534033,3.406,1.02E+02,1.07,985,222.52,6156,1.05
0,186.72243,13.35,3.26E+02,1.84,329,2.77,6040,0.999
0,118.4039,5.593,4.26E+02,3.46,517,16.83,6486,1.64
0,182.281992,8.828,5.09E+02,1.67,280,1.46,5503,0.742
1,2.40174996,1.413,2.54E+02,0.65,621,35.1,3606,0.399
0,10.0102876,5.33,1.27E+02,0.69,522,17.56,4214,0.601
1,115.238544,7.653,5.17E+02,3.17,372,4.52,5589,1.037
1,21.7434141,8.143,1.55E+02,2.23,799,96.15,5767,1.497
0,1.366964704,2.3181,5.97E+01,0.79,1640,1705.64,5780,1
0,0.77957913,2.457,7.04E+01,0.71,1819,2585.39,5699,0.853
0,0.544561598,1.6053,3.52E+01,44.9,11804,4601339.96,3715,80.529
1,5.6795377,3.757,5.20E+01,1.16,1420,961.1,6514,1.585
0,17.4453133,5.14,3.28E+02,5.38,1066,305.55,4927,3.04
0,1.97515457,2.633,6.61E+01,0.92,1504,1207,5571,1.145
1,9.33955596,2.058,2.45E+02,2.67,882,143.02,5516,1.101
0,21.993112,8.616,1.02E+03,23.21,523,17.75,5205,0.747
1,19.5489666,1.78,5.24E+02,1.89,579,26.62,5549,0.732
1,7.41834569,2.462,2.34E+02,1.12,800,96.9,5549,0.732
0,27.6853358,4.661,1.66E+03,3.11,461,10.67,5216,0.639
1,35.6225528,4.845,6.51E+02,2.24,523,17.67,5799,0.878
0,7.1403113,5.891,1.12E+02,1.18,1036,272.78,6354,1.016
0,2.69487041,2.553,6.21E+01,0.97,1440,1020.03,5823,1.187
1,112.303136,5.869,5.02E+02,1.3,241,0.79,4401,0.595
1,92.461135,14.344,1.22E+02,2.86,564,23.91,5132,2.648
0,49.5387264,2.238,7.41E+02,20.52,436,8.52,5683,0.747
0,3.39155966,3.87,2.84E+01,0.49,1183,462.47,5896,0.914
1,9.2294726,2.446,1.99E+02,0.82,601,30.83,4781,0.596
0,1.33254897,3.083,5.92E+02,32.84,4664,111977.04,4894,13.777
1,18.3721835,3.738,1.53E+02,1.12,657,43.96,5937,0.83
0,18.2260472,3.664,3.61E+02,1.85,648,41.67,5440,0.98
0,0.630539713,1.7407,2.40E+02,21.07,1936,3333.18,5458,0.894
1,17.99562529,0.871,1.07E+03,28.98,701,57.21,5999,0.959
0,1.018347376,4.386,4.78E+01,1.92,2832,15153.38,5858,2.638
0,0.659299289,0.6908,1.12E+03,30.54,1979,3623.47,5791,0.852
1,63.095068,9.485,4.97E+02,11.67,573,25.4,6622,1.325
0,37.32483952,6.9676,4.99E+03,30.32,461,10.67,5306,0.79
0,25.951984,20.585,2.34E+03,36.8,626,36.39,5889,1.046
1,21.7203362,4.252,8.78E+01,0.8,594,29.45,5528,0.853
1,42.9136635,5.227,1.61E+02,3.19,810,101.56,6049,2.483
0,88.1804682,5.033,1.14E+03,2.78,359,3.94,5497,0.839
1,177.668663,9.298,9.01E+02,2.32,233,0.7,4721,0.701
0,0.98041685,0.919,1.06E+02,0.75,1388,880.5,4861,0.722
1,92.263742,8.605,2.97E+02,2.22,469,11.42,6084,1.283
1,6.64754478,1.961,2.89E+02,1.72,999,235.89,6046,1.007
0,1.23517588,5.476,2.33E+02,1.59,1697,1955.7,5780,1
1,1.97650073,1.788,1.13E+02,0.97,1394,892.9,5792,0.923
1,3.79892774,4.112,4.70E+01,1.46,1869,2888.6,6831,2.106
0,0.416995408,0.8928,1.13E+02,0.84,2433,8299.79,6150,0.781
1,14.7401061,5.637,2.38E+02,1.48,750,74.65,5999,0.959
0,256.52387,9.07,1.26E+02,1.33,338,3.1,6348,1.18
0,3.0001191,6.61,7.70E+00,0.73,2566,10247.93,8431,2.485
1,81.4160138,14.175,7.62E+02,4.63,522,17.53,6352,1.401
1,4.7309013,2.889,2.29E+02,1.39,1065,303.67,5941,0.911
1,21.3761817,8.543,1.04E+02,1.08,717,62.37,5984,1.052
1,6.58753699,2.043,2.32E+02,1.51,992,228.36,6014,0.993
0,8.5900471,3.463,1.37E+02,0.8,677,49.76,4914,0.707
0,357.82544,9.12,1.53E+02,1.7,306,2.08,6131,1.312
1,30.8278245,4.214,6.41E+02,2.42,585,27.66,5982,0.96
1,47.1607932,4.003,7.23E+02,2.58,503,15.07,5936,0.965
1,49.2768448,3.787,1.13E+03,1.75,271,1.28,3899,0.529
1,35.2330694,3.674,3.53E+02,0.97,288,1.62,3749,0.524
0,45.3965379,3.826,1.00E+03,1.97,326,2.66,4266,0.643
0,508.807642,4.495,2.13E+03,39.59,595,29.54,4893,8.811
1,36.721576,7.758,5.38E+02,1.93,498,14.51,5662,0.84
0,362.69427,9.7,4.40E+02,3.54,315,2.32,5288,1.719
0,370.35639,12.75,7.32E+02,2.82,268,1.21,6117,1.025
1,96.81647,10.227,1.65E+02,3.19,655,43.39,6404,2.467
0,0.729724346,2.699,2.30E+01,0.51,2151,5081.58,6084,1.03
1,3.51413723,3.919,3.27E+01,0.69,1267,609.04,6201,0.989
1,4.96504981,2.212,5.07E+01,1.51,1403,917.99,5339,2.011
0,0.821472455,2.433,1.27E+02,0.92,1559,1395.92,4889,0.836
0,1.29019586,3.741,8.65E+01,0.78,1530,1293.44,5693,0.842
1,1.141148847,1.629,7.31E+01,1.67,2248,6008.73,5438,1.989
1,12.460565,3.903,1.44E+02,1.1,726,65.72,5435,0.933
1,19.5945772,6.77,1.29E+02,1.18,724,64.98,6118,1.023
0,8.48032079,5.791,1.71E+02,0.95,759,78.45,5415,0.728
1,409.87844,10.58,6.47E+02,2.72,264,1.15,6167,1.064
0,227.6258,9.47,1.31E+02,1.79,394,5.7,6240,1.549
1,18.1373788,3.844,3.11E+02,1.41,433,8.31,4257,0.602
1,51.1104797,7.712,3.30E+02,1.6,478,12.38,5968,0.881
1,47.9869119,5.342,8.59E+02,3.35,493,14.01,5641,0.981
0,359.047933,16.637,5.62E+03,7.76,260,1.08,5609,1.048
0,29.8042694,3.107,1.05E+03,24.73,505,15.34,5223,0.827
1,7.08757462,3.342,1.87E+02,1.28,955,197.02,6060,0.925
1,3.74318005,1.111,2.38E+02,1.75,999,235.28,5207,0.851
1,5.4169303,7.512,1.10E+02,8.17,1173,447.24,6355,1.108
0,1.003049079,7.9657,2.19E+05,42.5,1714,2049.63,5775,0.844
0,0.933157032,2.614,8.78E+01,7.29,2202,5565.35,6499,1.169
0,37.1083458,4.112,3.67E+02,1.71,492,13.84,5591,0.86
1,31.1920226,2.849,4.48E+02,1.65,521,17.43,5675,0.777
0,1.02104719,6.39,2.46E+02,13.68,2129,4852.49,6444,1.2
1,7.630545,3.63,3.65E+02,2.26,1087,330.02,6407,1.179
0,12.083457,3.536,3.13E+02,2.09,932,178.53,6422,1.175
0,401.5907,14.77,1.15E+02,1.01,256,1.02,6170,0.939
1,6.6716723,2.693,1.54E+02,1.27,1024,259.72,6086,1.021
0,53.91278363,44.0504,2.17E+02,4.25,697,55.85,6085,2.02
0,1.23142395,2.186,1.96E+01,0.77,2317,6786.33,6011,1.73
1,409.38645,13.78,5.32E+02,1.78,197,0.35,4955,0.799
0,386.828262,5.045,1.02E+03,6.54,340,3.15,6384,1.615
0,15.8733803,7.4672,4.09E+03,8.15,830,111.99,6161,1.054
0,42.3991752,7.251,4.84E+02,3.23,580,26.75,6133,1.121
0,25.95198823,14.602,5.10E+03,39.94,680,50.51,6363,1.035
0,25.9522401,20.813,2.90E+03,42.91,572,25.35,5659,0.904
0,14.12809896,2.326,2.63E+02,1.6,781,87.8,6072,0.988
1,17.7662938,3.079,1.81E+02,1.54,670,47.74,5724,0.946
0,13.6917833,4.198,1.45E+02,1.12,770,83.37,5906,0.931
0,25.95633,26.34,1.58E+02,9.75,618,34.42,6139,0.881
1,11.56722589,2.507,3.74E+02,1.29,568,24.64,4597,0.691
0,0.572937573,2.576,8.08E+01,1.57,3271,27058.33,7338,1.593
1,631.56889,14.37,7.89E+02,3.13,237,0.75,6382,1.059
0,14.15849823,46.356,3.47E+02,90.09,1910,3145,8753,3.746
0,207.471349,7.469,2.29E+02,1.57,316,2.37,5731,1.033
0,12.3748247,90.01,3.91E+02,81.01,1253,583.24,5165,3.598
1,4.31724247,4.126,5.90E+01,1.01,1332,743.6,5992,1.31
1,3.74099144,5.428,3.43E+01,1.85,1733,2129.07,5110,3.231
1,302.779824,16.847,2.71E+02,1.31,246,0.87,5734,0.797
0,14.54178117,9.1151,1.44E+05,2722.92,834,114.56,5997,1.148
0,12.4261177,28.5357,1.23E+03,3.8,724,64.95,5713,0.851
1,21.1876185,3.69,7.17E+01,0.79,676,49.23,6355,0.849
0,12.42560404,23.9402,4.59E+02,2.52,733,68.44,5713,0.893
0,30.9604688,14.992,4.61E+02,89.18,1064,303.13,5367,3.558
0,1.041619932,8.1218,1.84E+03,30.94,1858,2828.16,5838,0.991
0,2.544594443,3.21373,3.49E+05,109.72,1608,1582.68,5503,1.616
0,56.40651043,18.4332,1.02E+05,21.93,358,3.87,5011,0.647
0,7.964400574,4.4761,1.91E+05,61.54,633,38.09,4478,0.715
0,6.399101307,4.7439,8.33E+04,51.77,1042,279.38,6233,0.988
1,34.9168399,7.343,5.00E+02,2.39,602,31.13,6194,1.069
0,0.56678228,4.725,1.47E+02,0.88,1661,1814.33,4796,0.749
0,8.480303653,7.48907,8.14E+04,22.25,762,79.65,5385,0.787
1,94.094392,10.833,4.66E+01,0.9,486,13.14,6099,1.308
1,22.1270885,4.472,4.18E+02,3.94,721,63.98,5312,1.445
0,10.6784787,2.307,2.01E+02,1.12,712,60.7,5459,0.797
1,25.3736543,2.619,3.73E+02,1.88,653,42.92,6195,0.966
1,10.08535311,1.75,2.23E+02,1.45,843,119.67,5947,0.945
0,42.55926555,3.36626,2.08E+05,51.86,487,13.28,5764,0.863
1,10.2856373,3.043,1.35E+02,1.24,864,131.91,5841,1.06
0,24.2157996,4.359,3.22E+02,1.58,596,29.84,5659,0.885
1,44.2018402,4.949,2.36E+02,1.14,409,6.59,5002,0.753
1,393.95608,13.89,4.82E+02,2.27,263,1.14,6217,0.989
1,15.0330623,6.326,1.32E+02,2.18,928,175.74,5849,1.601
1,34.7496038,4.548,2.27E+02,3.51,702,57.44,5849,1.601
0,12.62530918,3.163,3.94E+04,87.2,1214,514.08,6878,1.844
0,124.9357674,7.5608,2.41E+05,49.34,362,4.06,5887,0.941
0,12.72029843,2.4599,2.84E+02,1.37,589,28.37,4914,0.724
1,227.83457,21.59,1.55E+02,2.83,449,9.59,6004,2.193
0,119.6798032,32.1928,2.99E+05,193.91,847,121.45,8275,3.251
0,6.399107136,5.21981,3.77E+05,59.15,1031,266.9,6133,0.935
0,8.480304281,7.46159,8.31E+04,65,1504,1210.22,7059,2.21
0,117.6813778,12.7591,4.54E+04,45.43,575,25.76,6429,2.079
0,17.72722648,4.1376,1.47E+05,35.18,692,54.32,6021,0.895
0,1.71024931,2.833,9.86E+01,1.2,1766,2298.2,6418,1.171
0,100.4013273,9.7436,5.38E+04,26,420,7.37,5903,1.1
0,11.32028788,4.82219,2.43E+05,59.23,928,175.69,6153,1.127
0,1.219034103,2.4494,9.57E+04,40.46,1977,3621.09,5914,1.271
1,24.352541,2.782,3.49E+02,1.52,498,14.52,4891,0.805
1,5.94228603,2.169,2.50E+02,1.23,797,95.34,4891,0.805
1,382.30306,8.83,2.26E+02,4.05,400,6.04,5993,2.59
1,58.1263775,4.018,2.72E+02,1.32,404,6.28,5413,0.82
