class,period,tranDur,tranDep,radE,earthFlux,eqTemp,radS,st_rad
1,3.5569996,1.985,18990,10.8822,801,68.3964,4440,0.78
1,7.9248476,4.022,3330,7.01304,1142,283.041,6274,1.22
1,8.0176705,2.714,12290,8.9733,629,26.1122,4353,0.78
1,4.075051,1.176,9210,9.4389,825,77.2131,5674,0.87
1,1.6500255,2.937,14270,18.0511,2785,9993.06,6449,1.15
0,1.819376,2.97,5240,11.1303,2917,12022.3,7567,1.53
1,4.1400273,3.936,4520,12.7772,1663,1271.14,6639,1.85
1,0.4722347,1.074,3610,7.34189,2241,4192.02,5827,1.1
1,1.7819156,2.748,12020,17.5347,2135,3451.71,6955,1.58
1,1.2749246,2.783,18699,22.0328,2473,6216.41,6459,1.52
1,3.9358604,4.341,4510,12.0264,1953,2417.15,6975,1.8
1,4.1042587,4.642,2790,10.2079,1566,1000.26,5823,1.92
1,0.6534841,0.988,1970,6.94706,2352,5084.28,7540,1.53
1,2.9590176,2.832,12520,15.6559,1643,1209.71,6808,1.4
1,6.6819653,4.357,9100,14.6987,2020,2766.53,10126,1.51
1,3.1409607,1.284,10670,9.6232,825,77.0719,4924,0.83
1,5.1087099,1.011,16220,12.7621,643,28.5078,5770,0.93
1,4.6622996,3.382,3810,15.6435,1471,778.408,6870,2.48
1,748.8277169,5.812,2167,21.1132,237,0.530165,6713,2.11
1,4.6011828,3.476,11320,13.7898,1346,545.801,6183,1.4
1,4.0557174,1.615,4240,16.4885,1304,481.002,6664.3,2.2
1,7.4793374,3.5371419,17147.30512,13.4499302,828.266397,111.2246815,5078,0.969314
0,1.1167145,1.817,12810,20.4041,2612,7730.28,6611,1.22
1,7.0857491,5.047,2227,9.46717,1233,384.263,5353,1.98
1,7.3136902,5.53,1480,10.3927,1265,425.471,5654,2.68
1,0.5979368,1.018,3760,10.3319,1964,2472.04,5812,1.38
1,2.2355936,3.8169843,11467.26548,19.1583617,2020.303754,3937.201893,6731,1.74519
1,3.0773658,3.579,5140,13.6438,1959,2446.41,7277,1.75
0,2.974175,3.031634,11707.25724,3.756355,492.1777269,13.8678401,3333,0.302
1,4.8338813,3.9585267,15572.86557,16.2870392,1349.594907,784.0336903,6859,1.2713701
1,2.6492703,2.42,10560,12.9788,1355,560.52,5743,1.25
1,7.9486299,1.29,6340,9.54103,676,34.816,5742,0.93
1,3.027103,3.964,6250,10.9691,1835,1882.44,6275,1.39
1,7.7023687,2.321,27310,14.6181,721,44.8696,5333,0.85
1,4.7190303,1.538,6800,17.051,1151,292.335,6389,1.73
1,3.6305988,2.303,570,5.32844,1876,2058.82,5156,1.31
1,0.2097217,0.25,1250,11.9597,2489,6373.11,6046,1.08
1,2.5665666,3.177,9060,15.79,1663,1270.4,6020,1.57
0,3.5678072,2.968,17670,34.7616,2225,4074.35,7819,1.71
1,6.5946181,2.884,9920,22.1605,1137,277.451,6345,2.12
1,4.2889696,2.517,5850,20.7112,1404,646.761,6736.9,2.61
1,2.3696548,1.8925768,46129.4276,21.171114,843.3573872,119.5549647,3986,0.697237
1,3.429078,1.795,13770,21.1656,1027,185.229,5654,1.85
1,5.6386197,2.621,5940,13.3798,922,120.336,5373,1.56
1,0.7702101,0.857,29130,13.5452,922,120.256,3601,0.68
1,4.8807474,3.148,11440,18.7724,1264,424.843,6356,1.7
1,3.1062522,4.824,3680,12.6882,1708,1415.95,5369,2.13
1,21.4921464,4.199,5960,9.09747,608,22.7774,5520,1.11
1,8.7802662,2.45,2140,8.87975,851,87.107,6124,1.88
1,4.8131406,4.932,5030,15.2753,1595,1074.75,6287,2.1
1,9.7800223,4.245,4340,9.06075,1031,187.783,6113,1.33
1,5.5846356,5.066,2220,9.33343,1392,624.784,5698,1.99
1,0.5481573,0.9424668,226.8573536,1.3591774,1577.391183,1463.115587,4590,0.751825
1,5.069043,4.185,8170,13.2155,1542,939.466,6763,1.51
1,3.7318818,3.231,10850,13.3208,1408,653.055,6129,1.23
1,4.4540914,1.16,9790,12.2601,806,70.3253,6188,1.13
1,5.7626113,4.004,8710,10.0697,1429,692.871,5470,0.97
1,6.3084728,2.871,3690,6.00429,1012,174.188,5840,0.97
1,4.254955,4.228,2370,14.4712,2372,5255.5,8653,2.88
1,2.5432595,1.12,21300,10.6224,615,23.828,3757,0.66
1,2.7702532,3.748,10790,10.2658,1500,840.782,5183,0.94
1,8.1755735,7.683,2870,17.9327,2291,4574.7,9169,3.44
1,1.7100122,1.79,12680,17.2191,1493,826.113,5720,1.51
1,6.7107895,1.377,29370,12.843,437,6.07437,3980,0.7
1,2.6060495,1.6531467,7607.398609,6.7707607,965.2816733,205.1810486,4471,0.78826
1,4.18438,2.146,3750,14.8687,1958,2440.51,10708,1.82
1,8.989491,1.43,2890,13.4707,704,40.9859,6620,2.21
1,3.4507193,3.498,2270,8.16973,1495,830.757,5712,1.7
1,2.4533968,3.425,8790,16.1215,1868,2024.13,6333,1.7
0,1.2833689,2.592,20090,23.5753,2357,5124.73,5442,1.01
1,3.3677179,5.049,3070,12.6215,1732,1495.44,5575.2,2.3
1,6.5859565,1.553,1570,5.98453,905,111.468,6353,1.41
1,1.090295,1.895,5240,8.96609,2156,3593.4,5479,1.14
1,5.3450209,5.64,3650,11.8547,1694,1370.06,6279,2.04
1,12.975062,6.124,6210,11.8674,1125,266.841,6480.9,1.5
1,2.244541,2.1,17150,13.6382,1294,465.777,5455,1.03
1,2.2749988,0.632,68800,17.0496,398,4.17143,3199,0.32
1,14.7765802,4.996,4630,10.2309,920,119.223,6247,1.46
1,2.8846592,2.783,12880,16.5935,1982,2563.35,8219,1.42
1,10.2436729,2.999,9410,11.2818,1035,190.912,5845.9,0.96
1,3.9353218,3.169,8020,20.2069,1364,575.011,5806,2.17
1,3.8861815,2.565,5880,10.8516,1766,1616.52,8615,1.39
1,3.6773543,1.441,3949,11.426,1475,786.44,7887,1.68
1,5.4695364,1.274,1600,1.39203,437,6.09736,3465,0.36
1,8.7042937,2.726,2130,3.59413,749,52.2984,5160.9,0.77
1,5.8009082,3.175,5130,8.06972,1008,171.882,5406,1.05
1,17.7481897,2.516,5210,11.5797,516,11.794,5393,1.51
1,4.1245473,3.4302475,15857.51592,17.7780627,1395.887109,897.2680177,6433,1.3291301
1,2.1967461,3.749,3670,11.6242,1887,2106.93,5709,1.8
0,1.6773063,2.352,3910,29.2836,3110,15535.1,6915,2.56
1,3.3808424,3.135,4420,15.6348,1617,1136.54,6445,1.96
1,0.733892,0.9663799,41803.84141,12.8031517,910.7685622,162.6122005,3423,0.438708
1,5.6316098,5.877,940,6.99657,1562,989.195,5784,2.32
1,3.8027513,3.148,26100,14.5097,1102,245.058,5061,0.86
1,5.5556615,4.494587,3308.302242,13.1283718,1515.57658,1246.902637,5964,2.09656
1,3.4792084,3.545,8320,14.4016,1542,940.992,6052,1.57
1,7.3142625,3.367,18810,12.5859,803,69.2385,4881,0.86
1,2.9204289,2.679,10330,12.9535,1297,470.192,5508,1.08
1,3.3294649,4.0123108,10603.98639,16.0269619,1616.264029,1612.761812,6003,1.52238
1,2.3064574,2.071,5650,13.5732,1574,1020.03,6692,1.48
1,3.5980715,2.842,15550,14.8005,1021,180.551,4708,1.13
1,4.0668104,2.988,19690,15.0245,1145,286.231,5496,1.07
1,9.8830331,3.432,15630,10.3147,650,29.7162,4456,0.82
1,4.2100055,2.653,7990,13.6161,1266,427.599,6160,1.42
0,2.0915616,3.634,2560,14.2961,2796,10148.1,5551,1.62
1,7.6686232,4.794,2000,8.82795,1304,480.358,6066,1.96
1,1.1437772,1.501,1770,12.9975,1348,548.925,4520,2.85
1,8.7876771,2.935,20650,11.5115,656,30.7909,4676,0.77
0,2.774207,2.393565,693.389889,2.582442,1170.905839,444.231028,5280,0.945062
1,1.2695326,2.229,13410,14.8016,3219,17833.5,9561,1.18
1,3.3645349,3.14,7010,11.8831,1558,978.355,6443,1.34
1,6.2244575,5.174,1570,8.34496,1401,639.699,5692.8,2.08
1,3.613799,3.323,9490,15.4064,1665,1276.89,6955,1.54
1,3.5108018,2.791,960,5.42543,1356,561.487,5860,1.59
1,19.4921473,3.568,1700,5.50689,662,31.9085,6128,1.36
1,1.3454079,1.208,1226,7.22545,2162,3632.59,7509.4,2
1,4.6886342,2.651,1469,3.36071,946,133.083,4954,0.87
1,4.7369669,2.58,1238,2.93924,1166,307.522,5069.2,0.79
1,8.8558739,6.144,280,3.014,1378,599.445,6332,1.87
1,0.8994677,1.2066668,58768.35362,17.1200078,866.8813273,133.4667668,3338,0.505078
0,6.216994,2.759,2060,7.46488,1432,699.959,6304,1.54
1,1.6739029,1.355,863,3.44449,1461,757.167,6115.5,1.22
1,5.185768,2.356,13002,7.50399,935,126.877,4664.8,0.65
1,3.1393667,3.957,11087,15.9004,1597,963.197,5653.4,1.52
1,3.0801795,3.4870958,8926.432346,17.0613,1937.723404,3331.870708,7511,1.70169
0,1.7134571,1.433,355,4.95462,2240,4181.14,8638,2.64
1,23.4428912,4.392,1623,3.02618,527,12.8373,4794.4,0.85
1,5.8879518,3.534,747,9.19044,2079,3105.54,5641,1.97
1,1.5110224,1.232,408,1.47339,1346,545.9,4595,0.68
0,1.4920726,1.594,907,2.23482,1409,654.339,5125,0.81
1,4.6117328,4.065,11890,18.7958,1722,1460.67,7346,1.67
1,9.72665,4.584,2287,7.23871,1214,361.739,5583.6,1.45
1,5.1699026,1.972,3110,9.23587,1356,562.184,6283.4,1.48
1,4.2403543,2.353,842,2.64301,1113,255.637,5670,0.93
1,4.7948642,2.245,2280,3.3985,919,118.638,4072,0.65
1,5.8321337,2.039,274,1.15554,740,49.8722,4544,0.75
1,4.5117148,4.48,550,2.89398,1535,921.698,5785,1.35
1,2.9956366,2.287,7778,13.1937,1552,963.566,6135.5,1.4
1,17.3070631,3.646,1909,3.7275,658,31.2616,4230.6,0.77
1,10.3883213,4.056,822,3.76664,1611,1120.27,5638.7,0.87
1,13.4155226,3.665,550,1.53506,782,62.2227,5638.7,0.87
1,5.113835,2.4556787,1290.375031,5.6708634,1369.873657,832.2294086,6315.7,1.50876
1,9.0588209,3.342,875,2.67607,864,92.839,5560.26,0.96
1,21.4003129,5.3847459,960.7539877,3.0010426,621.592122,35.2811724,5560.26,0.962324
1,1.9828041,1.1139386,132105.0435,10.8910702,543.4709395,20.6170397,3213,0.293047
1,3.6413702,3.705,11340,16.4955,1685,1340.13,6832,1.5
1,2.2984058,2.0873186,30832.05373,13.7058869,963.6320245,203.7820374,4221.54,0.794584
1,3.3366511,1.8580034,6765.870433,4.1305078,595.1913226,29.6583759,3552,0.499698
1,3.4845543,0.9158601,13705.5318,4.2083193,447.8143065,9.5041407,3204,0.290216
1,2.8753183,1.615,23676,11.1331,846,85.1168,4604,0.68
1,5.7459945,1.185,3650,2.06081,393,3.99828,3413,0.32
1,3.5438732,4.2332052,10892.9403,19.1202757,1687.334743,1915.693375,6466,1.74624
1,14.4507561,1.3457797,867.6358458,6.2516257,1182.879662,462.6827,6761.32,2.0669501
1,3.4532143,2.445241,13153.33102,16.9569136,1419.231645,958.8135146,6028,1.3226399
1,10.1367283,5.341,1059,5.44119,1563,992.258,6283,1.51
1,4.890376,3.9844446,12039.46081,16.1683559,1354.85221,796.3219695,6278,1.4458801
1,4.4455436,4.152,5839,15.8181,1528,905.997,6355.8,2.11
1,2.4361097,1.095,840,7.79741,1485,807.375,7182.5,2.33
0,1.8354365,1.633,310,5.7988,2530,6809.52,9758,3.27
1,6.7535728,2.173,1740,6.28796,927,122.785,5880,1.32
1,3.2104815,1.693,1600,20.5754,2035,2847.04,9124,4.71
1,3.3552444,3.7362246,11199.92663,15.4971874,1529.964082,1294.928956,6373,1.41886
1,30.1584857,3.852,2293,11.2128,549,15.1027,6083,2.38
1,3.3557219,1.599,1101,1.9149,688,37.2966,3807,0.56
1,15.532806,3.564,1236,2.17742,659,31.4267,3973,0.61
1,4.136488,2.551,462,2.75771,1250,405.932,6113,1.39
1,6.1539077,2.115,1636,22.3615,910,114.033,5234.4,5.63
1,13.8240078,3.512,1140,2.38171,681,35.732,5129,0.71
1,3.4355113,2.11,2580,4.18368,969,146.577,4870,0.8
1,11.6986928,3.37,930,3.51877,855,89.0703,6247.5,1.16
1,1.5749553,2.216,304,2.51186,2067,3031.49,6635,1.57
0,1.4713984,3.028,236,3.62613,1925,2280.57,5110.7,2.66
1,7.1887332,2.9505752,285.257999,1.5254582,830.5601795,112.4619017,5581,0.882675
1,24.9163182,6.745,6260,12.0398,745,51.1862,5778.4,1.47
1,8.4071591,5.002,533,10.1248,910,114.149,4642.6,4.71
1,3.3885867,1.377,639,6.12917,1824,1838.7,6148.7,1.34
1,3.2810299,1.9734854,1163.604026,2.5044826,908.8517497,161.2475751,4783.6,0.735345
1,8.4388997,2.5274041,1269.203073,3.0161255,663.3374243,45.7571538,4783.6,0.735345
0,1.0754572,1.832,690,8.40705,2156,3593.53,6290,3.29
1,5.909621,2.784,435,2.96154,1296,468.76,6710,1.55
1,5.4589863,3.39,1230,4.40571,1247,402.195,6223,1.24
1,17.9051919,4.555,771,3.00633,824,76.5725,6223,1.24
1,17.5328625,3.11,547,2.60324,753,53.5244,6160,1.14
1,7.6014943,3.018,1898,9.00796,1312,492.37,7642,1.99
1,7.4121119,1.78,979,3.6822,840,82.6575,6178,1.19
0,1.445433,3.684343,16635.28994,3.493627,593.1709781,29.2577267,3266,0.269
1,2.1667786,4.416,282,1.77975,2301,4654.09,6224,1.2
1,9.4813433,1.019,9450,6.37051,360,2.79712,4427,0.63
0,30.4408598,4.586,1500,7.19468,1223,371.746,8158.9,1.58
0,6.880459,2.037,445,2.77633,929,123.942,6474,1.31
0,2.0197299,2.563,426,3.29943,1689,1353.12,5810,1.77
1,7.8092052,3.393,480,2.70889,1085,230.628,5906.9,1.22
1,1.7292681,1.8278099,23043.20552,12.6001269,1073.564736,313.9308182,4377,0.766495
1,5.9471027,1.544,3540,7.14437,732,47.8442,3859,0.6
1,11.3909685,3.8062467,16337.76578,11.1984741,667.4487415,46.9021418,5027,0.875936
1,15.6113633,3.2002615,520.4897607,2.9033347,829.6557911,111.9728668,6061.77,1.22568
1,11.8141726,5.5649352,1504.894167,6.9724932,1039.217341,275.6427299,5609,1.78598
1,1.7554285,1.7729986,14716.59227,12.622985,1384.256972,867.7365296,5306,0.965222
1,5.20971,1.6975678,11394.46915,12.0204139,904.4759937,158.1645607,5296.38,0.85412
1,2.3843304,1.9448395,1128.622986,2.8597467,1173.670203,448.4410045,5296.38,0.85412
1,7.9177855,3.150639,6150.398431,6.5930786,782.7242061,88.706626,5322,0.840476
1,10.0546003,2.640621,1321.020031,2.1128666,470.166566,11.5485637,3920,0.550856
1,3.9178573,0.739,4270,7.07511,573,17.9382,5174.39,0.88
1,5.0637114,6.023,4940,13.5595,1501,843.513,5447,1.91
1,27.3714952,9.708321,11052.84604,18.3071322,797.2741655,95.4886533,5903,1.70581
1,3.1148931,2.3721346,25980.70109,12.1120086,956.8339703,198.0921858,4973,0.74956
0,1.7578288,3.218,2116,13.9433,3660,29799.8,6640,2.59
1,92.1950434,4.425,27400,16.0082,298,1.32226,5643,1
1,54.3212423,4.024,3708,11.6348,449,6.76453,6207,1.82
1,20.9108406,4.478,5936,11.3547,739,49.5559,6408,1.38
1,9.7956535,2.7073092,1633.795371,2.8237599,552.1381323,21.964027,4147,0.706632
1,22.8524131,2.035,1265,8.99211,750,52.664,5857.9,1.08
1,4.7464485,2.408,1940,10.3209,1141,281.823,5890.5,2.26
1,5.8365098,2.6998895,256.7044803,1.6134349,866.292942,133.1006284,5259,0.854084
1,3.6469454,2.4652655,145.1854235,1.0301459,1013.303237,249.1602293,5259,0.854084
1,4.2807509,2.051,447,2.23474,1016,177.537,5653.3,1.03
1,5.7519475,2.428,1200,2.96374,690,37.7733,4181.8,0.84
1,8.5623289,3.0961685,4321.46949,6.9223911,867.4395087,133.8066806,5545.3,1.0230401
1,15.4658691,3.16,2380,5.07911,668,33.0649,5480.8,1.02
1,8.2669589,3.328,1316,3.44807,958,140.125,5411.1,0.92
1,3.577501,1.662,1300,3.3001,870,95.4633,4642.1,0.87
1,1.7726881,1.409,390,1.7148,1305,482.108,5502,0.89
1,4.8740385,4.125,6410,14.3194,1490,819.404,6504.4,1.8
1,6.7713411,2.836,2930,5.07965,965,144.17,5231,0.89
1,8.0387972,1.487,738,2.25604,709,42.1222,5002,0.78
0,9.8850244,2.4234353,9891.368176,11.9173601,728.1185957,66.4246834,5522,0.819196
1,14.7565015,4.9375033,2238.483004,5.7395617,810.7827881,102.1266495,5790.7,1.20174
1,15.7815791,3.9993972,12007.79926,11.7676797,726.6499887,65.8903912,5780,1
1,4.7218077,2.7238343,1410.453937,3.124138,763.2360985,80.1967213,4570,0.707615
1,4.0035773,2.0958153,14273.85131,12.9627879,1115.414222,365.8185403,5318,1.08492
1,12.2193392,4.8876935,1670.131063,4.8045458,808.3726382,100.9111624,5643.77,1.09457
1,6.8548465,1.5226064,16276.28158,15.6545004,855.3595051,126.5073461,4797.5,1.06192
1,20.3550739,3.5018936,37499.73435,10.5079933,350.8176432,3.5797006,3728,0.539092
1,2.2085904,3.992,151,1.8831,2185,3785.82,6183,1.68
1,14.0666014,2.7078373,1450.825031,3.1908777,629.3763076,37.0819499,5141.67,0.837606
1,0.2874782,0.445,1940,5.53402,2447,5953.77,5702,1.02
1,17.87897,2.124101,976.801579,3.618524,720.7196301,63.7655934,5596,1.13674
1,2.7779767,1.753,7890,15.9998,1384,609.495,6976,1.71
1,3.8922407,2.652,6100,13.0318,1236,387.931,5943,1.66
1,7.3039588,3.218,2050,4.15031,974,149.732,5718,0.9
1,2.7395591,3.4295122,9227.421848,15.259201,1635.560532,1691.17087,5919,1.5425
0,2.2751393,2.087,3350,10.5509,1642,1207.23,5810,1.71
1,4.2788309,4.399,7750,17.4175,1603,1098.85,6353,1.98
1,2.503254,2.828,9960,17.5644,2120,3356.68,8076,1.73
1,17.8597459,4.862,2180,6.12838,833,80.0325,6263,1.3
1,22.43341,6.077,940,6.9652,726,46.3189,5395,2.25
0,9.5064017,3.258,8710,14.3253,1147,287.739,5999,1.09
1,1.2652338,1.2121003,110215.6795,11.9244053,691.3390016,53.9865076,3225,0.355309
1,5.7488688,4.412,5080,12.6677,1475,786.234,6728,1.73
1,3.0278609,3.669,6680,15.5158,2237,4163.14,8032,1.9
1,4.7271324,4.672,8600,16.0689,1512,868.672,6121.7,1.74
1,18.9972068,3.906,2960,4.7954,642,28.2737,5469,0.88
1,7.0485133,3.543,4950,9.80458,1050,202.23,5889,1.37
1,3.1523405,3.111,6440,12.6359,1523,895.126,6124,1.54
1,2.5677096,2.882,10430,12.6572,1533,917.773,5854,1.24
0,3.2623468,2.91,8540,13.2175,1427,689.893,5957.4,1.41
0,3.9131371,1.846,37860,12.4444,625,25.4932,3773,0.62
1,0.523613,2.3004521,82.9259401,1.4861645,3256.198883,26568.35671,7450,1.52949
1,17.4372954,2.967,2060,11.4845,1067,215.608,6520,1.43
1,3.8558229,3.462,13730,17.8128,1318,502.171,5704,1.48
1,34.6141657,2.66,1470,7.6965,659,31.4696,6382,1.72
1,15.1255732,6.424,2080,10.2442,993,161.672,5907.2,2.28
1,1.593603,3.244,5300,14.4804,2388,5402.33,6589,1.99
1,1.6306523,1.202,68050,11.1125,653,30.1966,3262,0.4
1,4.4716261,6.451,5000,17.4958,1787,1694.87,5972,2.41
1,24.6951647,3.696,13290,6.41046,372,3.18912,3850,0.56
1,2.635737,2.207,21500,13.8231,1303,479.892,5900,0.92
1,1.5428486,1.1958898,2154.485578,1.9653032,709.8873414,60.0176145,3439,0.420028
1,4.5661309,3.543,7630,11.6029,1228,377.954,5569,1.28
1,2.0961984,3.22,13710,18.2172,1951,2405.31,6379,1.57
0,2.4011407,3.6926411,3193.989304,11.6862609,1687.978855,1918.620188,5911,1.50878
1,4.5333993,1.083,7690,16.84,990,159.735,6254,1.12
1,5.3333965,5.577,2710,13.3147,1513,871.955,5840.8,2.53
1,7.4244269,3.655,7290,11.1736,1043,196.654,5873,1.34
1,1.8951273,3.518,2130,10.1981,2379,5318.45,6818,2.28
1,4.3713133,4.113,2960,12.9868,1502,847.146,6029,2.45
1,4.2914879,2.3462656,19180.72338,9.3875781,675.4063492,49.1792111,3937,0.675707
1,2.88753,3.547,7680,16.2965,1710,1422.54,6095,1.87
1,0.3969687,1.5006666,110.7179018,2.108062,3963.234099,58306.8937,7381,1.86219
1,2.0876485,2.873,12940,18.0794,1917,2243.2,6655,1.58
1,4.4247361,2.757,13312,10.688,1076,223.224,5536,0.94
1,4.0656968,4.2275632,13698.73867,18.7081977,1503.314673,1207.03701,6424,1.53116
1,5.2819763,5.909,3320,14.0062,1706,1409.33,6228,2.5
1,22.9367426,1.706,3520,8.88483,428,5.57635,5721,1.34
0,7.8284207,5.456,32460,17.0783,1134,275.376,5707,0.94
1,3.7325203,2.851,4800,9.10598,1279,445.556,5824.6,1.3
1,8.3221959,2.771,4460,11.2943,858,90.1896,5899,1.65
1,5.9184575,2.947,1240,3.4729,941,130.7,5087.5,0.97
0,9.91102,2.981681,6044.13412,7.705774,719.8030598,63.4418379,4692,0.941705
1,7.1452343,3.169,14520,12.0822,923,120.883,5685,0.98
0,1.5163046,3.619,1180,10.3854,2623,7863.45,6529,3.11
1,4.0966887,4.557,5620,12.9734,1637,1193.86,6212,1.74
1,25.763332,1.668,2560,5.77167,387,3.75556,5795,1.06
1,15.1016086,4.403,520,2.71644,934,126.721,6511,1.18
1,26.1442304,2.368,1980,8.19739,681,35.8503,5721,1.08
1,10.9974977,7.182,3400,9.89885,1291,461.346,6188,2.18
1,2.9889845,1.858,13920,17.7415,1172,314.21,6002,1.42
1,4.8721904,2.584,2180,4.89644,1042,195.925,5430.5,1.02
1,11.3182327,2.956,5080,8.83548,773,59.5158,5969,1.24
0,12.983175,1.527578,1180.996904,5.933251,1138.794811,397.4686874,6962.64,1.67983
1,4.1793301,5.161,4900,16.1603,2040,2876.9,7349,2.31
1,4.8398399,2.818,7040,12.0967,1047,199.608,5506,1.39
1,2.4038486,1.87,16500,11.4754,1099,242.515,5074,0.85
1,1.6087939,1.966,8160,16.2542,1673,1301.71,5995,1.81
1,5.0821798,4.249,4930,10.6708,1374,592.328,5929,1.53
0,0.6972223,1.095,6460,14.5958,2086,3144.23,6556,1.74
1,12.9177538,1.8,11460,15.194,601,21.7315,5606,1.3
1,4.6285493,2.844,15300,12.8401,1159,300.005,6007,1.06
1,14.8608019,6.1932625,556.6027212,4.4404093,1002.861198,239.0475595,7064,1.62231
1,5.4463931,2.222,8350,20.2415,1092,236.789,6815,2.19
1,2.3205922,2.393,8900,14.7239,1704,1400.15,6756,1.51
1,8.5394045,5.884,6460,13.4388,1359,566.287,6369,1.7
1,4.4836616,3.542,3420,13.9078,1279,445.248,5646,2.35
1,2.612273,3.005,7680,12.9095,1562,989.904,5874,1.45
1,21.1968768,4.228,6630,6.85964,552,15.5174,4934,0.84
0,3.1979646,5.69,2060,12.9757,2096,3205.65,5990,2.93
0,0.5919629,1,2450,9.90447,2111,3301.1,6337,1.85
1,3.0321361,2.078,13790,12.5315,1248,403.028,6071,1.06
0,7.699087,4.380607,8072.469566,6.21451,438.2935835,8.7213046,3617,0.45
0,7.2617331,6.258,1310,3.97249,1165,306.111,4780,1.09
1,4.1509756,2.029,9780,10.8804,990,159.592,5686,1.04
0,2.873138,2.908,1240,3.97027,1548,953.868,5856,1.11
1,3.1501356,2.201,16270,20.3727,1211,357.357,5950,1.56
1,4.4274169,5.435,10600,19.9341,1861,1995.4,6812,1.92
1,11.5914514,1.968,832,3.16826,649,29.4907,5896,1.08
0,4.4138638,2.387,11300,18.0459,1437,709.493,6006,1.03
1,13.7036806,4.766,1020,2.8229,872,96.0669,5546,0.87
0,2.0685871,0.598,38060,12.5176,438,6.13725,3162,0.31
1,2.7340756,1.994,1700,9.45026,1903,2179.86,8524,2.25
1,1.0513177,2.562,5720,16.1359,2978,13073.2,7529,2.22
1,5.0135727,4.396,3520,9.19425,1398,635.189,5930,1.56
0,3.4100261,2.233,5200,7.9526,1251,406.598,6109,1.08
1,6.1313492,2.447,3730,4.7793,698,39.468,4310,0.76
0,12.5951009,0.876,4280,8.14346,366,2.98815,5251,1.09
1,15.9929608,3.747,7870,13.4988,753,53.3959,6132,1.54
1,0.435435,1.0529945,104138.5603,17.9748711,1016.912095,252.7287521,3349,0.383284
1,16.0104634,2.151,7450,8.86029,541,14.2918,5733.4,1.03
0,3.5248693,3.1475424,24987.79925,9.045877,688.5833009,53.1308724,3965,0.613
1,9.0165933,2.886,2650,9.81811,967,145.183,6543.2,1.88
1,5.5047275,4.025,7530,12.7051,1282,448.634,5865,1.47
1,1.392516,1.209,4390,9.7757,1467,769.854,6082,1.45
0,6.949428,2.725,3050,9.02158,1058,208.013,6817,1.61
1,2.0327015,2.019,13040,21.5462,1638,1195.69,6555,1.86
1,4.3852176,2.188,18080,10.2627,705,41.2399,4076,0.76
1,3.2988824,2.352,11160,9.7209,1212,358.69,5735,0.9
1,3.8123614,2.565,18330,11.0835,955,138.253,4780,0.82
1,3.4411264,2.669,2660,4.89568,1197,341.303,5244,0.94
0,1.665878,4.956738,85643.9861,6.98229,463.5504123,10.9121139,3021,0.172
1,2.3007511,1.35,2390,6.24136,1115,256.685,5603,1.21
1,2.0231137,1.133,44030,13.4378,680,35.677,3767,0.59
1,2.9304371,1.73,50830,11.8933,662,31.8905,3692,0.5
0,1.7386091,1.691,18980,10.8015,1279,444.5,5362.8,0.75
1,3.3014986,2.106,5640,11.7342,1265,426.381,6311.9,1.53
1,2.6831464,1.952,14010,12.7073,1121,262.791,5348,1.03
1,2.5792489,0.528,7090,19.2523,764,56.7896,5452,1.09
1,6.3875739,2.5660579,23994.29604,8.6121163,495.6126203,14.2590446,3688,0.544769
1,2.2623535,1.958,24470,11.9692,944,131.906,4219,0.73
1,5.8588751,3.581,2690,12.1366,1268,429.794,6418,2.31
1,4.2417694,1.832,18430,11.5903,799,67.8153,4794,0.81
1,9.809558,1.924,7631,12.8969,750,52.7617,6480,1.39
1,3.7079439,2.259,7740,8.08217,1051,203.091,5265,0.89
