# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 11:34:46 2025
#
# User preference: *
#
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
loc_rowid,pl_orbper,pl_trandurh,pl_rade,pl_insol,pl_eqt,st_teff,st_rad
3547,3.7519831,2.8910000,12.9516000,297.5010000,1157.0000000,5389.0000000,0.9700000
3548,9.2584055,3.8583323,11.7073433,811.0432719,1361.0709228,5707.0000000,2.5363200
3549,4.6255680,3.6450000,13.2242000,493.4420000,1313.0000000,5972.0000000,1.3400000
3550,2.0714803,3.1080000,9.7546000,4440.1100000,2274.0000000,7047.0000000,2.4600000
3551,15.6341830,2.8880000,11.2380000,23.2536000,611.0000000,5725.0000000,0.9600000
3552,2.8285323,2.7144158,10.3779772,504.0504139,1208.4765945,5257.0000000,1.0258600
3553,5.6917579,5.3459619,12.6894204,694.6315867,1309.3579262,5783.0000000,1.6651300
3554,3.1774814,2.8240000,13.9016000,625.1570000,1393.0000000,6071.0000000,1.1200000
3555,2.7284428,2.2010000,12.7100000,427.5840000,1266.0000000,5686.0000000,1.2100000
3556,3.2462849,1.5130000,18.4686000,610.0630000,,5895.5000000,1.0600000
3557,6.7992776,1.5800000,1.0962100,30.7937000,656.0000000,4913.8000000,0.7300000
3558,3.1775140,2.0430000,5.1027200,150.0320000,975.0000000,4740.0000000,0.8200000
3559,3.0038696,3.2400000,3.4457600,1394.3900000,1702.0000000,6171.0000000,1.2000000
3560,7.4959730,5.3660000,12.6471000,328.5320000,1186.0000000,5667.0000000,1.4100000
3561,10.4722034,3.2820000,3.1388200,59.5148000,773.0000000,5388.0000000,0.7900000
3562,17.7046155,4.2555427,2.8587599,27.9636370,586.5001986,5388.0000000,0.7915360
3563,4.9111786,2.6459244,3.4399601,561.8717441,1241.7353580,6186.0000000,1.2372299
3564,4.1539244,1.4100000,9.7393200,86.6756000,850.0000000,5737.0000000,1.0900000
3565,10.1045108,3.2300000,3.3818000,47.9649000,733.0000000,5053.0000000,0.9000000
3566,2.7741864,2.0050000,3.6487000,393.3870000,1240.0000000,5636.0000000,0.8200000
3567,1.1789842,0.8560000,5.0245400,403.6100000,1248.0000000,5650.0000000,1.3700000
3568,4.3954123,2.3060000,2.0298600,119.2820000,920.0000000,4836.0000000,0.7300000
3569,1.4274400,1.9730000,7.8630100,28512.6000000,3620.0000000,6000.2000000,1.3300000
3570,3.5859820,2.3840000,,442.8900000,1278.0000000,6195.0000000,
3571,4.3202706,1.2110000,,88.2086000,853.0000000,6287.0000000,
3572,2.6834113,1.1460000,2.3357600,168.3220000,1003.0000000,5221.0000000,0.7600000
3573,12.2740928,3.5320000,12.7514000,50.0141000,740.0000000,5674.0000000,1.0500000
3574,2.3757662,3.3230000,19.1019000,2544.8500000,1978.0000000,6676.0000000,2.2000000
3575,5.7152049,2.7830000,10.4523000,213.0240000,1064.0000000,5845.0000000,2.2500000
3576,16.3558787,4.6740000,3.4840600,68.1566000,800.0000000,5740.0000000,1.0000000
3577,3.5322939,1.9010000,3.4019600,64.0026000,787.0000000,4003.0000000,0.6600000
3578,14.4348737,6.0230000,8.1170000,220.7770000,1073.0000000,5834.0000000,1.9300000
3579,12.3203310,2.3270000,5.1072100,7.7197400,464.0000000,4103.0000000,0.6500000
3580,9.5730706,3.7949677,2.3053058,186.0248250,941.9166541,6101.0000000,1.1167200
3581,4.0404130,3.5274466,1.5473747,587.5861780,1255.7050544,6101.0000000,1.1167200
3582,0.7676706,1.0570000,2.9887700,2825.3900000,2031.0000000,6377.0000000,1.5300000
3583,12.2788421,4.3870000,9.6452100,84.8171000,845.0000000,5596.0000000,1.3900000
3584,10.7166249,3.8540186,2.1617100,27.0606425,581.7069809,4235.5000000,0.6500000
3585,22.1575175,3.3740000,2.1749500,12.4497000,523.0000000,5174.0000000,0.7900000
3586,4.8038539,2.7824259,4.0981388,51.6275524,683.6599416,4080.0000000,0.6920760
3587,2.9855843,1.1840000,10.0005000,100.9840000,883.0000000,4602.0000000,0.8200000
3588,3.6311186,2.4160000,15.6552000,1145.4800000,,5979.9000000,1.6300000
3589,25.0930011,5.5344286,10.3058363,62.0331918,715.7737734,5775.0000000,1.3372800
3590,2.5551882,2.3560000,13.5962000,595.9000000,1376.0000000,5855.0000000,1.2100000
3591,5.2019750,1.1750000,9.1531600,30.1871000,653.0000000,4950.0000000,1.1800000
3592,1.1096992,2.0970000,9.3371500,122457.0000000,5211.0000000,8666.0000000,3.1300000
3593,4.8952783,5.3250000,14.0672000,883.8820000,1519.0000000,5828.0000000,1.7700000
3594,2.8622679,2.6460000,18.4047000,1757.2400000,1803.0000000,7167.0000000,1.4900000
3595,2.4307782,1.7080000,12.4035000,506.4860000,1321.0000000,6015.0000000,3.3000000
3596,2.7879450,1.5084757,7.5851475,374.4763489,1121.9560583,5375.0000000,0.8472410
3597,3.4138019,2.8770000,22.5559000,309.6830000,1168.0000000,5150.0000000,2.2400000
3598,4.7155974,3.4748078,18.3601489,821.3764221,1365.3855665,5873.0000000,1.5585099
3599,3.2428744,2.4170000,2.3171000,113.6590000,909.0000000,4016.0000000,0.5800000
3600,56.4043748,4.0690000,12.5447000,0.9093730,272.0000000,6433.0000000,1.2500000
3601,1.9795413,2.0880000,4.7736700,604.9810000,1381.0000000,5275.0000000,0.9200000
3602,3.2724973,1.4590000,5.6778000,44.1281000,718.0000000,4279.0000000,0.7500000
3603,3.6623918,3.7669692,17.2805567,1645.9886958,1624.5252338,6600.0000000,1.4853200
3604,6.2697160,3.6960000,3.8628800,154.4080000,982.0000000,4812.0000000,1.0800000
3605,2.3382502,2.2890000,11.1230000,438.0110000,1274.0000000,5263.0000000,0.9400000
3606,11.7647926,4.4338184,11.5240963,287.7082031,1050.4074921,5801.0000000,1.6939700
3607,4.1571604,4.3480000,,773.4640000,1469.0000000,5766.9000000,
3608,0.9135968,1.2470000,2.1707700,2079.1400000,1881.0000000,5987.0000000,0.8900000
3609,2.5139764,2.3600000,4.9030300,1043.4200000,1583.0000000,6150.0000000,2.0500000
3610,3.7630305,3.5030000,5.9670500,1050.5500000,1586.0000000,6357.0000000,1.5000000
3611,3.8016217,3.2230000,13.6371000,672.5850000,1418.0000000,6244.0000000,1.4700000
3612,3.6600320,4.7853014,17.5565568,1804.5548719,1662.3109767,5988.0000000,1.8862600
3613,4.6200781,2.1490000,7.0460700,216.0210000,1068.0000000,5999.0000000,1.1600000
3614,1.8248800,1.7570000,24.8366000,3161.3200000,2088.0000000,5773.7400000,1.2300000
3615,4.2511214,2.8230000,11.2617000,240.5680000,1097.0000000,5501.0000000,0.9400000
3616,3.6022715,2.7520000,14.4799000,582.8830000,1368.0000000,6338.0000000,1.4500000
3617,3.6593967,3.9170000,12.1105000,1001.6900000,1567.0000000,5875.0000000,1.8600000
3618,9.8482192,4.2400000,13.8742000,206.6910000,1056.0000000,6126.0000000,3.3100000
3619,16.9020565,5.7290000,11.3763000,62.5724000,783.0000000,5442.0000000,0.9100000
3620,4.0664446,1.7120000,12.1827000,89.3911000,856.0000000,5421.0000000,0.8600000
3621,0.7011578,0.9320000,13.2816000,4863.5900000,2326.0000000,6036.0000000,1.5100000
3622,2.3745416,3.1700000,13.6144000,1303.7100000,1674.0000000,5865.0000000,1.3000000
3623,3.6841446,2.9670000,3.7426300,286.2620000,1145.0000000,4939.0000000,0.7900000
3624,3.2928068,2.1070000,11.9432000,159.8420000,990.0000000,5037.0000000,0.9100000
3625,3.6112621,3.5377447,13.6137403,1818.5488883,1665.5243818,6450.0000000,1.6844300
3626,9.7938352,4.6542394,13.1815999,254.8254794,1019.0147305,5737.0000000,1.4620200
3627,11.6999152,3.8630000,12.0929000,157.4920000,986.0000000,6906.0000000,2.1600000
3628,1.5822588,2.9640000,,,,,
3629,4.6174254,4.5173138,16.6632337,1212.0072219,1504.8598368,6411.0000000,1.6721900
3630,7.3446285,5.0440000,12.8665000,506.0010000,1321.0000000,6320.0000000,1.9900000
3631,3.3207642,2.4870000,3.0235600,586.7620000,1371.0000000,6142.0000000,0.9500000
3632,4.4618780,2.9370000,2.3251500,459.4950000,1289.0000000,5986.0000000,1.0400000
3633,12.8226390,3.1703392,3.0954065,101.3928989,809.3225377,5986.0000000,1.0396301
3634,5.2898350,3.1790000,7.6447400,2582.5800000,1986.0000000,6655.0000000,1.1100000
3635,13.4167713,2.1510000,,,,,
3636,0.8659846,0.8910000,8.8661800,1311.0600000,1676.0000000,5815.0000000,1.9200000
3637,7.0114000,4.8000000,18.1417000,753.6730000,1459.0000000,6084.8000000,1.8200000
3638,4.4427146,3.2966866,11.7585481,375.1250027,1122.4415956,5754.0000000,1.0441300
3639,4.2607797,6.4465003,13.7822358,3322.0021575,1936.2869886,7409.0000000,2.1503201
3640,4.3744258,5.2750000,19.4866000,1159.2800000,1625.0000000,6013.0000000,2.0500000
3641,21.5615248,5.7300000,7.7645400,51.2879000,745.0000000,5644.0000000,1.2800000
3642,3.5228430,2.8740000,3.9330300,638.0210000,1400.0000000,5952.0000000,1.3900000
3643,7.1406422,1.9916579,11.9782180,156.6452579,902.2960634,5463.0000000,1.0000700
3644,5.2361240,2.6220000,2.9461600,188.9430000,1032.0000000,5604.0000000,0.9600000
3645,14.7939010,3.1710000,8.4275600,19.3352000,584.0000000,5095.0000000,0.8400000
3646,29.3821476,2.9371293,14.7329776,41.9877466,649.2327084,6016.0000000,1.1547199
3647,3.4026932,5.2300000,11.5347000,1695.2800000,1787.0000000,5661.0000000,2.1800000
3648,5.6216200,2.6750000,3.3587900,334.6830000,1191.0000000,5834.2000000,1.2700000
3649,2.1902250,3.1510000,15.1395000,1559.4500000,1750.0000000,5929.0000000,1.5600000
3650,3.7453991,3.3270000,3.1717100,428.7650000,1267.0000000,5133.0000000,0.8100000
3651,4.1915095,3.1870000,2.3325200,270.3530000,1129.0000000,4996.0000000,0.7900000
3652,8.2713274,3.8090000,14.0507000,146.2250000,968.0000000,5921.0000000,0.9700000
3653,1.5569519,1.0660000,6.9365600,614.2420000,1386.0000000,6464.0000000,2.0400000
3654,2.1632835,1.3620000,,,,,
3655,3.2089372,3.1000000,19.3856000,1849.0200000,1826.0000000,7423.0000000,2.4300000
3656,3.6928289,3.8660000,15.6542000,1756.3600000,1803.0000000,7042.0000000,2.1300000
3657,2.2042212,1.0110000,9.7888300,97.9610000,876.0000000,5702.0000000,1.4200000
3658,2.5485772,3.1130000,,4846.6900000,2324.0000000,4813.4000000,
3659,2.2359865,1.5254332,13.4367443,491.3259550,1200.7764901,5260.0000000,0.8443790
3660,1.5954319,1.0000000,4.3219935,10433.7609370,2577.6857460,7511.0000000,1.9206700
3661,0.5992533,2.3197658,2.9919707,228935.2995208,5578.8918184,31000.0000000,0.1800000
3662,27.8486970,3.5190000,2.7703600,19.8693000,588.0000000,5399.6000000,1.5600000
3663,11.7915574,1.6063345,3.2687802,187.5928059,943.8952366,6407.0000000,1.2451200
3664,4.9019938,1.3243804,2.5554145,5.0534848,382.3996541,3147.0000000,0.2408070
3665,16.5414219,3.4223633,3.3270234,23.3426364,560.6053342,4395.6000000,0.9384350
3666,12.7503356,3.2970000,2.1713500,54.0301000,755.0000000,5639.0000000,0.8800000
3667,30.8812601,10.7723374,5.2996592,148.9610746,891.0210182,6047.0000000,2.2319901
3668,10.2813284,2.4414916,11.8759119,10.9982809,464.4628168,3919.0000000,0.5933170
3669,46.9621053,5.7665722,2.4680695,11.3814426,468.4562934,5744.0000000,0.8793210
3670,0.4038426,1.0592218,1.4423930,710.6349790,1316.8351020,4119.1000000,0.5550000
3671,15.6062307,3.6444849,2.1494954,29.4183635,593.9834944,5067.0000000,0.8165850
3672,742.8561164,5.6483285,2.2756143,0.4671053,210.8499272,5816.0000000,1.1019400
3673,4.2300182,1.8470000,17.0408000,927.5010000,1537.0000000,6064.1000000,1.4400000
3674,6.5081212,5.4720000,11.5110000,473.0370000,1299.0000000,5652.8000000,1.2700000
3675,1.0432995,1.1690000,6.5153200,1405.8900000,1705.0000000,5943.0000000,1.0700000
3676,5.4447698,1.3660000,,55.9408000,761.0000000,5890.0000000,
3677,3.1259240,2.9850000,17.3686000,600.2970000,1378.0000000,5828.0000000,1.2400000
3678,3.9017499,1.8450000,12.6062000,73.9553000,816.0000000,4665.0000000,0.7100000
3679,4.7463180,3.1170000,12.2509000,290.3350000,1149.0000000,5648.0000000,1.0900000
3680,4.4466179,4.5110000,16.7023000,1257.7700000,1659.0000000,6534.0000000,1.8500000
3681,2.3006980,3.4510000,4.8782400,17366.7000000,3198.0000000,5747.3000000,0.8500000
3682,1.0276410,1.9770000,,2542.3200000,1978.0000000,5640.0000000,
3683,3.5809733,2.1800000,12.0428000,40.4443000,702.0000000,3790.0000000,0.6100000
3684,2.6689906,2.8540000,,728.1210000,1447.0000000,5247.8000000,
3685,2.9531039,2.5010000,,332.9700000,1190.0000000,5304.5000000,
3686,3.9592516,3.2690000,7.8575600,1272.3700000,1663.0000000,7068.0000000,1.3900000
3687,5.9056572,4.3140000,11.5383000,523.0230000,1332.0000000,5076.0000000,0.9700000
3688,2.4170503,3.2460000,13.9750000,1340.7200000,1685.0000000,5796.8000000,1.5600000
3689,1.0681394,2.0820000,19.5184000,7148.7500000,2561.0000000,7248.0000000,2.2300000
3690,1.7232800,3.0050000,,,,,
3691,0.8631737,1.2270000,12.7525000,2000.0700000,1863.0000000,6142.0000000,1.4700000
3692,16.0675220,2.6182382,4.7909617,36.1060604,625.1939631,5718.0000000,0.8601240
3693,5.1976858,1.8810737,1.9257346,162.5917886,910.7399798,5718.0000000,0.8601240
3694,1.0754208,1.0100000,9.4122700,358.9470000,1212.0000000,4614.0000000,1.1700000
3695,2.2715616,2.7410000,,1884.6700000,1835.0000000,6671.3000000,
3696,2.3485025,1.8040000,,2588.3200000,1987.0000000,8807.8000000,
3697,1.0435229,1.4760000,9.0939100,2148.7300000,1896.0000000,6259.0000000,1.2300000
3698,3.4913830,2.9990000,11.1540000,555.5310000,1352.0000000,5936.5000000,1.5900000
3699,1.0994412,1.3940000,11.0223000,2816.9200000,2029.0000000,6915.0000000,1.6300000
3700,2.1816809,3.8300000,,13037.6000000,2976.0000000,8582.7000000,
3701,1.1870337,2.7329029,10.6747149,3443.5604618,1953.7620867,6325.0000000,1.1588500
3702,2.6269521,3.5030000,17.6062000,2547.7400000,1979.0000000,6976.0000000,1.5800000
3703,1.1471548,1.4030000,3.9011800,249.6260000,1107.0000000,3901.0000000,0.7500000
3704,0.6333372,0.6217089,4.4957089,9433.5511834,2513.5559230,5999.0000000,1.3465500
3705,1.9138779,2.3520000,,2433.2600000,1956.0000000,7246.0000000,
3706,2.8395663,2.1000000,,412.4040000,1255.0000000,5858.0000000,
3707,0.8335712,1.5090000,12.5164000,3359.5300000,2120.0000000,6158.0000000,2.0900000
3708,7.2654708,3.5680000,13.0064000,181.4350000,1022.0000000,5944.0000000,1.0500000
3709,1.1613470,2.4710000,10.7619000,6500.6400000,2501.0000000,6289.0000000,1.6200000
3710,1.1355457,2.6300000,21.5263238,47965.7000000,4122.0000000,10262.0000000,7.0369300
3711,2.9628955,1.9090000,14.7038000,1606.4100000,,7998.0000000,2.0400000
3712,3.4169475,2.4540000,13.7893000,705.6070000,1435.0000000,6610.0000000,1.6300000
3713,6.0219203,6.6297461,19.1085522,631.2157212,1278.3924624,5932.0000000,1.5861800
3714,1.1385671,1.8970000,16.0326000,13181.3000000,2985.0000000,9024.0000000,2.0000000
3715,3.1615697,3.1425792,14.8619546,758.1026175,1338.2946709,6072.0000000,1.0977401
3716,1.9401022,2.4525242,,1077.9282958,1461.3936558,5436.9000000,
3717,3.2970252,2.2790000,13.4619000,2098.6700000,1885.0000000,8945.0000000,1.6700000
3718,1.2247985,1.6450000,8.3253100,1294.2400000,1670.0000000,5699.0000000,0.8900000
3719,1.8204430,2.6430000,16.6319000,2155.4800000,1898.0000000,6079.0000000,1.9400000
3720,0.9082320,2.2800000,8.5432200,7791.4600000,2617.0000000,6481.0000000,1.2300000
3721,1.6562803,0.9290000,9.5449500,291.7780000,1151.0000000,6044.0000000,1.2500000
3722,0.4021401,1.1432107,22.9091656,17100.1000000,3185.0000000,6115.0000000,2.4475300
3723,3.0482015,2.4330000,,464.6750000,1293.0000000,5774.7000000,
3724,1.2732245,1.6340000,13.8628000,1086.1100000,1599.0000000,4973.0000000,0.8500000
3725,2.8123314,4.7153653,16.8822046,3098.3194662,1902.8357335,6614.0000000,1.8464600
3726,1.9784257,2.1060000,2.0214300,600.0200000,1378.0000000,5059.0000000,0.7500000
3727,10.1238604,2.2390000,15.7944000,79.2946000,831.0000000,6531.0000000,1.8100000
3728,3.1118943,2.7610000,14.3339000,406.9450000,1251.0000000,5412.6000000,1.0800000
3729,3.0579913,3.1256070,14.2454281,1601.6545359,1613.4739633,5967.0000000,1.5943600
3730,1.0886286,2.4298631,8.7147619,47343.5105940,3762.1392317,6127.0000000,4.2160501
3731,1.8665254,3.1090000,10.2057000,2933.4600000,2050.0000000,6310.3000000,1.6100000
3732,3.1527177,1.8963737,5.7168495,316.3922274,1075.6629276,5093.0000000,0.8008410
3733,12.8860009,5.1376730,12.0983571,122.2959140,848.1501366,6126.0000000,1.1132400
3734,4.3539599,3.4390219,23.0280318,451.4099178,1175.6079755,5883.0000000,1.0952300
3735,5.1442317,5.8560000,13.8382000,1708.0000000,1790.0000000,5936.0000000,2.0900000
3736,6.7726260,4.5920090,19.1292000,203.5541234,963.3624750,4360.5000000,2.1200000
3737,3.6036400,3.7280000,14.1007000,2312.7000000,1931.0000000,6896.7000000,1.6200000
3738,4.0185922,4.4700000,13.9642000,2154.0200000,1897.0000000,7156.0000000,1.7700000
3739,0.9109508,1.4730000,13.0531000,18809.1000000,3262.0000000,9421.0000000,1.7900000
3740,2.6085023,1.9206019,13.8957666,1947.3076326,1694.2534985,7302.0000000,1.2122999
3741,3.4192373,3.3733900,,506.3361054,1209.8442751,5658.5000000,
3742,1.1462769,2.7834681,14.1198099,12500.9173208,2696.8402433,6416.0000000,2.1185400
3743,2.5057108,1.9620000,12.9673000,2430.5600000,1956.0000000,8330.0000000,2.2600000
3744,1.0962372,2.3360000,15.7533000,6446.8000000,2496.0000000,6519.0000000,3.2500000
3745,4.6512523,2.2510000,6.2293600,432.0380000,1270.0000000,7192.0000000,1.1000000
3746,3.8505662,2.4990000,16.5768000,475.6930000,1301.0000000,6353.0000000,2.1300000
3747,8.9612626,1.8325932,17.0901716,235.8695308,999.5113045,5435.5000000,1.1706899
3748,1.3205037,2.0155519,2.1611735,1677.1571947,1632.1617353,5731.0000000,0.9892600
3749,5.4588359,4.5550000,8.5931900,809.8230000,1486.0000000,6349.0000000,1.4100000
3750,1.5040804,2.9550000,,558.5670000,1354.0000000,3810.2000000,
3751,5.9977892,4.4957853,11.3637133,547.2130805,1233.5559917,6613.0000000,1.2860301
3752,0.8334976,1.4521440,9.0185699,7232.8618655,2352.0540215,6071.0000000,1.3925000
3753,3.1580472,2.6816352,8.3204000,562.9431543,1242.3268887,7606.3000000,1.0100000
3754,3.7353995,1.8360000,8.6199300,230.4210000,1085.0000000,5895.0000000,1.5300000
3755,0.8118585,1.1020000,16.3456000,832.7140000,1496.0000000,5051.7000000,1.9700000
3756,1.2125595,1.3440000,11.1279000,1780.9900000,1809.0000000,6719.0000000,1.4800000
3757,0.8133123,1.0790000,4.3796300,6736.5900000,,8265.0000000,2.1200000
3758,4.5766182,4.9120000,,881.9780000,1527.0000000,5816.5000000,
3759,0.6090253,1.0990000,15.1945000,8004.3400000,2635.0000000,5271.7000000,1.0200000
3760,3.4671474,2.4050000,11.6401000,391.8300000,1239.0000000,5886.0000000,1.5800000
3761,4.5016988,4.7160000,,820.4480000,1491.0000000,5829.0000000,
3762,2.7302636,2.6450000,13.7961000,945.7220000,1544.0000000,6307.0000000,1.3900000
3763,2.9346956,3.4470000,23.8980000,1718.8800000,1793.0000000,6728.0000000,2.2300000
3764,0.4459299,1.2660000,20.4459000,44946.6000000,4056.0000000,8878.0000000,1.7000000
3765,0.7617828,2.0029797,,3748.9914891,1995.7142723,6132.7000000,
3766,11.8511620,3.1401245,,96.5152588,799.4084682,4983.0000000,
3767,3.2738129,3.3060000,14.6729000,786.2580000,1475.0000000,5976.0000000,1.2700000
3768,1.7519943,1.6240000,9.2362300,559.8920000,1355.0000000,5483.0000000,1.3900000
3769,2.0976705,3.3618036,14.4889320,7780.0852689,2395.3326749,5914.8000000,2.7729599
3770,0.6333315,0.4040000,6.2434400,451.2850000,1284.0000000,5713.0000000,2.3500000
3771,3.5189720,3.2100000,13.7987000,650.7400000,1407.0000000,5972.0000000,1.1600000
3772,5.7626055,3.9630000,,281.8430000,1141.0000000,5558.7000000,
3773,13.5098037,2.6950000,16.3981000,47.2072000,730.0000000,5780.0000000,0.9400000
3774,3.0131053,2.2070000,17.0610000,1049.5600000,1585.0000000,6838.0000000,1.4000000
3775,3.5008785,4.9601804,14.5866828,1774.6270380,1655.3754994,5759.0000000,1.8056901
3776,1.1703152,1.3190000,9.8252800,2357.7300000,1941.0000000,6328.0000000,1.2300000
3777,1.0268508,2.1720000,3.2806000,2280.3300000,1925.0000000,4938.0000000,0.8500000
3778,4.2337624,2.4130000,14.6498000,360.8520000,1214.0000000,6387.0000000,1.8600000
3779,6.0597000,1.2420000,8.0663700,21.9969000,603.0000000,5036.0000000,0.8200000
3780,2.9757428,4.4300000,18.7018000,1810.8300000,1817.0000000,6025.0000000,2.1800000
3781,,9.5280000,9.3342600,229.3460000,958.0000000,5216.0000000,0.9800000
3782,1.1771655,1.0480000,2.9395100,695.5220000,1430.0000000,5313.0000000,0.8000000
3783,12.1525595,5.2540000,10.0438000,232.1830000,1087.0000000,6029.0000000,1.2800000
3784,1.7201092,2.6220000,9.8225200,1736.5900000,1798.0000000,5878.0000000,1.1300000
3785,1.6242109,2.2730000,14.9916000,1180.4100000,1632.0000000,5705.0000000,1.0600000
3786,2.4330551,1.8820000,,359.3580000,1212.0000000,5512.0000000,
3787,11.3929129,4.4600000,10.0728000,81.3540000,836.0000000,5217.0000000,1.1400000
3788,19.9706574,1.8801996,3.1454612,24.4738096,567.2769582,4985.0000000,0.8990810
3789,16.5272651,3.5945709,2.9241556,27.0141494,581.4569608,5030.0000000,0.8217390
3790,722.2619756,7.7126298,2.7207078,0.6771439,231.3609161,5857.0000000,1.2205900
3791,6.6019866,5.7540000,3.5571500,1325.3500000,1680.0000000,6758.0000000,1.4500000
3792,0.5864400,1.4410000,2.3127600,6607.5000000,2511.0000000,5997.7000000,1.0000000
3793,0.8062768,1.9630000,9.0531300,18112.6000000,3231.0000000,7311.1000000,3.3700000
3794,6.5445251,2.1380000,2.6270100,94.6613000,868.0000000,5686.0000000,0.9800000
3795,38.7619532,4.5738199,2.5255313,13.9588480,492.9832275,5653.0000000,0.8760010
3796,8.6110844,2.0181798,4.3063675,716.9343478,1319.7436969,6908.0000000,1.7652400
3797,15.5718552,4.9310000,2.4431700,115.2060000,912.0000000,6352.3300000,1.3100000
3798,31.7180208,2.3326321,2.2998049,55.6174650,696.5022874,6352.3300000,1.3088300
3799,183.0019106,2.5483505,5.5931205,22.4438469,555.1292025,6200.0000000,2.7539101
3800,374.3644315,3.6392863,5.1223706,8.6426188,437.3016226,6200.0000000,2.7539101
3801,2.7299049,0.8257288,1.3513606,4.0669768,362.1910146,2887.0000000,0.1554980
3802,32.6966660,4.4283090,1.3159881,33.7475807,614.7243418,6079.1600000,1.0984300
3803,4.6545798,3.1445137,0.5531037,454.0182322,1177.3025181,6079.1600000,1.0984300
3804,9.1512776,2.6160000,2.4514200,55.3616000,759.0000000,5015.0000000,0.7900000
