period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS,confidence_positive
16.3363665,1.9933922,3884.678538,2.0492403,290.9398052,1.6932987,3365.0,0.326568,1.0
53.5783052,5.194,225.0,1.16,357.0,3.82,4856.0,0.705,0.99999774
1.6117444,1.524,3120.0,6.63491,1502.0,847.062,6056.0,1.14,0.9999999
3.1467998,2.128,1939.0,4.88984,1841.0,1907.06,5525.0,0.78,0.9999994
5.0825188,3.328,105.0,0.88,968.0,207.45,5706.0,0.834,0.9999988
0.605223042,0.8986,232.0,1.14,1728.0,2099.47,5089.0,0.757,1.0
1.23513471,5.44,42.8,0.7,1743.0,2172.96,5930.0,0.997,0.99997985
8.61742738,2.713,155.0,1.01,733.0,68.28,5009.0,0.84,1.0
8.493027,3.733,20750.0,20.982,1104.0,246.718,6287.0,1.41,0.999491
0.8045139,1.259,3750.0,10.209,2300.0,4653.02,7110.0,1.59,0.99999785
9.6310258,5.255,297.0,2.9,1094.0,338.33,6432.0,1.345,0.9999914
4.9062135,1.671,7400.0,17.7815,1108.0,251.061,7169.0,1.92,0.99999905
0.790539912,1.0567,277.0,1.24,1502.0,1200.65,4791.0,0.767,1.0
6.77067637,5.982,65.8,1.9,1499.0,1193.45,6337.0,2.335,1.0
39.1076478,9.0245368,337.4561615,1.4669377,458.2261962,10.4193507,5490.0,0.796293,0.9961004
4.601811819,2.2607,756.0,2.35,896.0,152.91,4986.0,0.833,1.0
22.7783121,1.037,156.0,1.89,863.0,130.87,6538.0,1.477,1.0
83.4887405,6.21,955.0,2.95,411.0,6.76,5910.0,0.94,0.9997576
2.745910734,4.02594,287000.0,61.16,1221.0,524.18,5372.0,0.96,1.05669596e-19
2.1408063,1.569,628.0,2.59639,1267.0,428.205,5372.0,1.0,1.0
0.974868896,1.6191,198.0,1.16,1612.0,1605.87,5487.0,0.832,1.0
4.280963604,2.875,751.0,2.3,1012.0,247.87,5644.0,0.831,0.9999993
23.9712428,1.645,2387.0,4.14138,355.0,2.63928,5238.0,0.88,1.0
11.4420309,5.092,2290.0,4.14274,841.0,83.2925,4932.0,0.87,0.9999989
9.2866733,3.2593808,713.8494352,2.6996251,793.897973,93.8814469,5511.0,0.911823,0.99999964
3.7817383,2.4092233,18870.72163,12.4392846,951.9601792,194.0868583,4833.0,0.869755,0.99999857
29.4856392,4.27,105.0,1.46,793.0,93.27,6870.0,1.407,0.99999297
0.40312,0.853,1000.0,2.95177,1645.0,1215.98,4252.9,0.89,1.0
119.079642,16.268,423.0,17.89,795.0,94.61,4849.0,8.984,1.0
1.28805834,3.419,92.6,1.08,1736.0,2142.23,5631.0,1.132,0.9999999
19.8507621,2.249,1766.0,8.778562,673.1575152,48.5274864,9488.0,2.35947,0.9999137
9.2432303,2.4045872,10879.97703,15.3965057,935.3230728,180.8704391,5880.0,1.2998101,0.999998
13.0393586,4.9218325,625.5995687,3.3482223,1007.525683,243.5260946,5890.3,1.31383,0.9999993
1.3730466,2.5708515,1301.506534,42.1479417,1912.331864,3160.632833,4897.0,6.7996101,1.0
0.941436,1.3606996,339.9126618,4.529209,3641.626449,41562.58781,8322.0,2.34986,0.18026486
28.5463574,9.29,153.0,1.35,596.0,29.76,5780.0,1.0,0.99712676
25.9213509,2.1208392,589.3171527,1.9119702,488.4956168,13.4574783,5011.0,0.786678,1.0
3.0922512,1.936,44139.0,15.731,790.0,64.8463,3661.0,0.68,0.9999976
19.97867,10.168,944.0,6.85,1351.0,788.02,9651.0,1.895,0.0025255315
13.1660135,4.668,5697.0,11.3913,949.0,134.826,6368.0,1.52,0.9999889
438.81524,6.75,333.0,1.36,202.0,0.39,5324.0,0.755,0.9995394
5.6922342,2.975,1550.0,4.57552,1067.0,215.174,5648.0,1.12,0.9999999
2.698021895,23.192,6720.0,52.51,1582.0,1481.76,6568.0,1.211,2.727581e-13
2.5852,1.963,290.0,4.66502,1622.0,1150.76,6639.0,2.66,1.0
17.64830851,2.0873,763.0,2.43,579.0,26.49,5029.0,0.838,1.0
2.363311,3.294,1121.0,2.74038,1697.0,1379.02,5420.0,1.04,0.9999999
87.565484,2.527,396.0,2.12,437.0,8.6,6064.0,1.069,0.9999994
169.415073,3.884,240.0,2.32,413.0,6.87,6362.0,1.378,0.99999857
4.8104679,2.547,1940.0,4.19665,1002.0,167.688,5332.3,0.92,0.9999999
6.0988471,5.408818,8857.728415,24.9943945,1566.626104,1423.581832,7023.2,1.82219,0.9979359
0.868723418,1.4617,197.0,1.87,1998.0,3776.5,5761.0,1.046,1.0
5.4809161,5.031,2770.0,8.64837,1507.0,856.944,5923.0,1.62,0.99999964
3.8074213,4.4775157,8643.788897,15.4202705,1358.622715,805.2235864,5296.0,1.56375,0.99999976
407.59415,7.3,462.0,2.11,266.0,1.18,6198.0,0.974,0.9924253
1.5229985,1.196,58060.0,8.99483,687.0,37.1159,3237.0,0.35,0.99999595
2.7439029,1.503168,13852.39796,11.9292388,1067.082454,306.4170427,4860.0,0.885702,0.9999999
5.57654782,3.673,53.6,0.92,1183.0,462.81,6187.0,1.238,0.9999995
2.014214,1.854,971.0,2.55092,1261.0,419.804,5039.0,0.82,1.0
12.05705659,2.3462,524.0,1.96,689.0,53.26,5365.0,0.834,0.9999999
1.7292681,1.8278099,23043.20552,12.6001269,1073.564736,313.9308182,4377.0,0.766495,0.99999964
4.887806806,2.4078,4680.0,5.71,918.0,167.54,5284.0,0.812,0.99999964
0.824181335,2.4864,225.0,18.2,1912.0,3155.32,5977.0,0.883,0.9999018
1.135930136,4.5036,27200.0,52.05,1836.0,2683.57,6247.0,0.954,0.0016130981
15.9513866,2.285,99.2,1.17,849.0,123.03,6451.0,1.168,0.9999995
2.7492277,1.688,11250.0,12.683,1131.0,271.924,5344.0,1.14,0.9999999
2.3882776,3.102,12572.0,18.5453,1950.0,2401.38,5097.0,0.87,0.999974
573.23826,2.641,470.0,6.93,338.0,3.09,5172.0,3.264,1.0
2.3593338,2.092,10088.0,10.8435,1546.0,949.236,6613.0,1.1,0.9999505
4.1083812,3.279,353.0,1.62,1058.0,295.63,5730.0,0.87,0.9999989
22.9138322,4.855,340.0,30.24,785.0,89.68,6154.0,1.334,0.99863213
20.00024281,5.0042,13100.0,21.57,746.0,73.09,6373.0,1.047,0.9526856
10.5856758,4.911,179.0,1.49,912.0,163.41,6246.0,1.092,0.9999845
0.537839241,2.169,23.5,1.49,4061.0,64294.62,6456.0,3.03,0.76366335
8.084554,1.991,6180.0,14.1848,990.0,159.573,5739.0,1.15,0.9999993
3.4202745,3.766,7438.0,11.984,1610.0,1117.08,6095.0,1.6,0.9999994
739.1670007,5.7183604,1376.139505,2.6735992,132.3381364,0.0724872,4159.0,0.721084,0.9999963
42.0292298,8.499,374.0,2.33,578.0,26.46,5850.0,1.217,0.9997354
24.7222403,4.53,290.0,1.31,536.0,19.53,5481.0,0.778,0.9999939
4.8538404,3.198,196.0,1.72,1052.0,288.7,5778.0,0.968,0.9999995
4.2422767,2.8605497,4728.474095,14.4051573,1630.993984,1672.362567,6223.0,1.92379,1.0
4.4455436,4.152,5839.0,15.8181,1528.0,905.997,6355.8,2.11,0.9999999
3.1162505,3.289,11400.0,15.0692,1593.0,1071.51,6244.0,1.42,0.9999887
243.954706,2.562,292.0,1.35,257.0,1.03,5578.0,0.794,0.9999987
3.8421028,1.184,8920.0,13.2581,923.0,120.549,6247.0,1.32,0.9999994
34.0350605,6.695,728.0,2.76,583.0,27.24,6063.0,1.001,0.99961424
2.56271232,2.163,29.4,0.48,1171.0,443.49,5190.0,0.899,1.0
6.949428,2.725,3050.0,9.02158,1058.0,208.013,6817.0,1.61,0.99999917
9.4258906,2.406,4450.0,9.65497,824.0,76.541,4507.0,0.67,0.9999999
2.9086778,2.887,10323.0,12.2888,1340.0,536.747,5401.0,1.18,0.9999995
2.5950111,2.524,28870.0,10.8614,943.0,131.825,3875.0,0.64,0.9999995
4.8002161,2.439,10620.0,15.2174,1192.0,336.117,6498.4,1.41,0.99998987
1.545388842,3.037,52.8,0.56,1421.0,964.53,5782.0,0.767,0.99999833
13.1689848,7.607,2592.0,11.4366,1298.0,472.115,6282.0,2.2,0.9999993
6.95787,4.537,182.0,1.39,1047.0,284.4,6240.0,1.025,0.99998546
1.88984957,19.45,250000.0,73.04,1221.0,526.5,5328.0,0.716,6.789927e-29
333.486169,3.199,639.0,19.3,557.0,22.68,4989.0,7.824,1.0
1.717859841,0.908,66.3,1.45,2212.0,5645.85,6694.0,1.732,1.0
3.855599139,3.183,1030.0,3.57,1158.0,425.74,5936.0,0.965,0.99999833
14.3400358,5.7,1710.0,0.68,248.0,0.89,3358.0,0.174,0.9999994
3.9417247,5.762,2770.0,11.7599,1745.0,1541.06,4900.9,2.3,1.0
2.17815196,2.445,245.0,1.09,1139.0,395.98,5357.0,0.7,0.99999976
3.1989808,0.785,1860.0,7.20813,947.0,133.516,6442.9,1.54,1.0
5.8681984,3.651,2639.0,18.1157,1704.0,1402.27,6294.0,3.1,1.0
2.489550708,2.84685,29800.0,36.91,1281.0,636.43,6018.0,0.794,0.3518662
6.05919881,1.365,154.0,1.21,976.0,214.55,5734.0,0.962,1.0
14.5877856,3.517,3374.0,10.1617,840.0,82.7417,6544.0,1.66,0.9999993
264.466625,6.371,437.0,2.61,346.0,3.41,6551.0,1.236,0.9993536
2.535389624,2.902,418.0,16.24,1113.0,362.73,5488.0,0.706,0.9999709
3.1393667,3.957,11087.0,15.9004,1597.0,963.197,5653.4,1.52,0.99999905
4.5541831,7.8146963,187.8286128,0.8887417,694.0557871,54.8401357,4280.0,0.635812,0.9999918
1.061934816,3.2551,437.0,25.72,1660.0,1789.63,5730.0,0.87,0.9995659
3.8186276,4.282,3240.0,11.3749,1639.0,1200.24,6090.0,2.03,1.0
15.7335693,3.288,2540.0,24.3218,1219.0,367.588,6800.0,2.21,0.99999964
4.2271814,3.25,15027.0,13.559,1270.0,433.056,5913.0,1.2,0.99998045
6.83006228,3.315,187.0,1.09,882.0,142.95,5807.0,0.8,0.9999974
16.3583482,9.858,116.0,2.23,959.0,200.1,6133.0,1.765,0.9999627
14.3641542,2.629,89.2,0.98,795.0,94.33,5925.0,1.033,0.99999976
1.3454079,1.208,1226.0,7.22545,2162.0,3632.59,7509.4,2.0,0.9999999
2.02365,2.585,1710.0,5.96472,1952.0,2411.54,6582.0,1.48,0.99999964
6.8873113,2.214,85.3,0.72,788.0,90.91,5208.0,0.772,1.0
1.0815202,1.317,9050.0,17.3782,1712.0,1428.47,6260.0,1.78,1.0
0.93373591,4.517,35.1,0.57,1904.0,3116.05,6028.0,0.95,0.99998295
41.16676097,2.2133,5390.0,17.82,446.0,9.35,5193.0,0.805,0.99999356
3.6037011,2.994,16100.0,66.94,1464.0,1089.0,5633.0,1.547,0.90483534
3.53232429,2.765,224.0,1.43,1159.0,427.65,5761.0,0.956,0.99999976
8.407133,1.272,1490.0,5.06899,620.0,24.6329,6126.0,1.33,1.0
473.95103,11.778,331.0,3.32,341.0,3.21,6513.0,1.81,0.98075324
1.8932775,3.118,3415.0,21.043,3814.0,35143.2,6904.3,2.04,0.18183662
3.4231002,2.4377583,8643.101646,35.4084057,1900.958795,3086.112933,5620.9,2.6126101,1.0
1.9943104,3.316,10353.0,17.6537,2346.0,5032.19,7247.0,1.69,0.9993957
1.1976555,1.257,303.0,1.53572,1535.0,922.814,5598.9,0.91,1.0
3.5071842,3.3833003,3155.922302,11.2416379,1716.669296,2055.080942,7462.0,1.85807,0.9999895
20.72606991,6.47393,119000.0,51.9,657.0,43.93,6011.0,0.902,1.58767e-10
2.48882685,3.487,80.2,1.05,1477.0,1124.85,6246.0,1.092,0.9999982
42.093314,4.649,886.0,2.19,407.0,6.47,4885.0,0.763,0.99999905
1.41072,2.623,500.0,8.4993,1863.0,2001.09,5197.0,3.84,1.0
1.33256418,4.701,162.0,0.81,1262.0,602.26,5157.0,0.62,0.9999957
403.163148,5.735,681.0,2.49,240.0,0.79,5812.0,0.963,0.99981683
8.0970583,5.699,681.0,4.83,1203.0,495.31,6573.0,1.455,0.9999808
4.4697452,5.33,242.0,2.43,1248.0,574.11,6102.0,1.125,0.9999871
0.599092,1.232,1290.0,11.5931,1950.0,2400.89,5220.0,3.19,1.0
180.71809,10.85,31.2,1.28,546.0,20.98,7608.0,1.991,0.9743645
0.878855771,1.1014,270.0,1.57,1864.0,2857.19,5727.0,0.937,1.0
4.2594558,3.391,7500.0,10.33,1271.0,433.367,5763.8,1.18,0.99999785
16.92342126,4.1864,1130.0,3.4,702.0,57.37,5786.0,0.99,0.9999963
106.957467,7.006,540.0,2.4,394.0,5.7,6075.0,0.969,0.99889874
29.9111886,6.6436,942.0,2.9,541.0,20.31,5275.0,0.969,0.9999845
5.0183771,3.218,2500.0,10.7644,1030.0,187.484,5011.2,2.15,1.0
4.4274169,5.435,10600.0,19.9341,1861.0,1995.4,6812.0,1.92,0.99985695
94.180473,7.345,1100.0,4.17,478.0,12.34,6997.0,1.0,0.8899762
15.9865412,1.636,1451.0,7.52088,761.0,55.7095,6429.0,1.28,0.99999964
1.332557603,6.043,225.0,19.88,1703.0,1983.27,6091.0,0.967,0.98751664
17.7916498,6.405,1550.0,5.67639,905.0,111.663,5803.0,1.43,0.99999666
2.6452121,3.0559836,10456.84182,12.7803657,1423.542588,970.5163576,5596.0,1.2406,0.9999988
51.53997972,6.3994,3640.0,5.51,450.0,9.67,5427.0,0.929,0.9998996
0.6243875,1.92102,36900.0,29.45,1639.0,1693.36,5211.0,0.618,0.96232694
52.51354873,3.2743,14300.0,12.43,472.0,11.73,5589.0,0.98,0.9999589
9.22961384,2.235,492.0,2.79,1021.0,257.11,6320.0,1.252,0.9999999
2.5087868,2.529,15750.0,12.9918,1535.0,922.499,6255.0,1.01,0.9998338
1.985586627,2.53163,72600.0,105.22,2796.0,14480.75,6651.0,3.219,2.2874174e-05
5.2667367,2.788,2910.0,8.71675,1106.0,248.814,5938.0,1.6,1.0
3.2149937,0.7022664,1438.82974,0.9044272,419.7777463,7.3383538,3106.0,0.236457,1.0
5.42586901,2.5342,259.0,1.48,973.0,211.66,5594.0,0.934,0.9999999
15.18727049,4.509,293.0,1.94,789.0,91.56,6136.0,1.005,0.99998593
9.54060855,1.869,462.0,1.75,735.0,69.25,5271.0,0.831,1.0
9.7348295,4.325,1017.0,3.6974,1053.0,204.476,6115.71,1.21,0.9999976
5.6984189,4.475,4031.0,10.8479,1706.0,1406.27,7528.0,1.74,0.9998567
11.52306746,3.8757,507.0,3.13,927.0,174.81,5644.0,1.411,1.0
0.7735301,1.335,185.0,1.87,2474.0,8868.22,6296.0,1.35,0.99999976
10.26547688,3.733,400.0,1.81,770.0,83.13,5699.0,0.853,0.9999975
4.39451798,2.9527,224000.0,65.76,554.0,22.27,3695.0,0.483,5.539958e-14
2.2531062,0.9939837,682.3972723,0.826635,567.3025213,24.4782213,3469.0,0.31416,1.0
11.87290814,2.5342,333.0,2.25,863.0,131.55,6147.0,1.04,0.9999993
0.533059312,1.8621,1500.0,133.56,5862.0,277887.7,8523.0,4.051,0.0
4.6612025,2.1408549,5135.665725,12.7709747,1366.459946,823.9647363,5884.5,1.52373,1.0
0.8820624,0.5759672,11755.45093,8.3888941,1428.252576,983.4245957,4669.0,0.782888,1.0
11.6986928,3.37,930.0,3.51877,855.0,89.0703,6247.5,1.16,0.9999982
17.9559673,6.237,137.0,1.96,750.0,74.61,5641.0,1.195,0.9999964
2.4533968,3.425,8790.0,16.1215,1868.0,2024.13,6333.0,1.7,0.9999981
2.189097,5.768,3000.0,13.92,647.0,41.37,3624.0,0.406,0.99999344
3.7781679,4.416,5635.0,11.6911,1678.0,1317.34,6118.0,1.77,0.99999976
1.28132831,0.9157,526.0,4.52,2215.0,5673.71,5918.0,1.596,1.0
1.3797091,2.352,1320.0,22.2329,3626.0,28702.5,5924.0,2.67,0.99999666
1.27228771,2.099,82.9,0.63,1275.0,624.11,5044.0,0.686,1.0
1.10656965,1.669,86.4,1.09,1988.0,3696.18,6237.0,1.165,0.9999999
3.0086349,3.034,8530.0,13.7329,1495.0,831.069,5984.0,1.46,0.99999917
2.543063763,2.8473,152.0,1.26,1319.0,716.3,5579.0,1.029,0.9999999
6.8669657,3.8812584,796.5543815,3.5242338,1035.398998,271.6138825,6173.0,1.07955,0.9999951
5.40346248,7.6494,261000.0,108.46,1559.0,1398.38,6350.0,1.984,3.0006104e-23
9.88736642,4.23,68.0,0.68,768.0,82.32,5693.0,0.816,0.9999951
3.1471655,3.402,1440.0,5.30134,2207.0,3942.66,4869.0,0.79,0.99999964
5.0487451,4.007,67.6,0.67,922.0,170.39,5450.0,0.83,0.99999905
203.8406,9.33,227.0,2.41,385.0,5.21,5548.0,1.616,0.9999863
6.0353643,9.211,47.2,1.88,1852.0,2779.94,7377.0,2.552,0.99999404
18.87022157,3.1404,1100.0,2.82,621.0,35.13,5402.0,0.865,0.99999964
2.945414866,2.702,969.0,38.32,3531.0,36765.85,4403.0,12.927,1.0
5.407469,2.87,13091.0,12.0272,963.0,143.073,5417.0,1.03,0.9999968
3.2432488,3.0748441,17481.82164,14.5800064,1278.496094,631.4204214,5778.0,1.09304,0.9999565
1837.889731,5.1231542,784.5879336,2.231604,557.2150449,22.7830749,5256.0,0.795285,0.99771535
18.6922101,7.765,11126.0,18.1458,1141.0,282.175,6277.0,1.65,0.99776864
24.26168383,7.1617,192000.0,58.48,659.0,44.55,6151.0,0.983,1.589295e-16
1.12679793,12.079,227.0,21.07,1590.0,1514.63,5662.0,0.84,0.026029265
7.4185369,1.451,14.7,0.81,1963.0,3511.86,9763.0,2.045,0.99969625
10.9543562,4.737,8770.0,9.03653,909.0,113.516,5542.4,0.96,0.9999615
127.671711,2.637,450.0,5.52,519.0,17.13,4985.0,2.633,1.0
20.7106368,2.693,143.0,1.12,626.0,36.18,5631.0,0.901,0.99999976
267.970682,11.48,358.0,1.7,280.0,1.45,6008.0,0.897,0.4121839
3.0652926,2.606,11240.0,13.3524,1406.0,649.429,6229.0,1.22,0.99998605
9.762550001,4.87531,41600.0,68.93,1375.0,843.46,7199.0,1.95,0.00025078192
2.7636665,1.279,6370.0,5.94208,673.0,34.207,3868.0,0.7,1.0
17.3695112,4.012,314.0,1.45,588.0,28.35,5119.0,0.834,0.99999964
22.7909233,9.565,53.6,1.38,862.0,130.75,6311.0,1.642,0.9998635
3.7634028,2.5259027,140.4352916,2.4144238,1728.467612,2109.434214,6491.0,1.89742,1.0
5.412203927,2.9472,602.0,2.94,1093.0,337.68,5779.0,1.087,0.9999999
16.303675,3.221932,1119.962525,2.2450389,406.6782728,6.4643503,3729.0,0.661191,1.0
41.6757509,10.848,142.0,2.1,690.0,53.72,5745.0,1.763,0.99996567
58.4302648,7.18,1850.0,3.45,300.0,1.91,4338.0,0.609,0.9999789
12.75934489,3.5889,882.0,2.58,633.0,37.95,4963.0,0.826,0.9999999
35.9432773,2.7244261,1178.967443,2.7375059,366.384759,4.2586368,4356.0,0.681407,1.0
8.66698,6.104,9854.3,27.4804,1998.0,2647.36,6322.2,2.52,0.99999845
0.4038426,1.0592218,636.6337963,1.442393,1316.835102,710.634979,4119.1,0.555,1.0
0.66882716,1.069,68.2,124.42,13184.0,7165673.12,3711.0,150.091,0.0
4.2342153,2.5166257,6137.406987,7.0962994,940.7111326,185.0743088,5061.9,0.859778,0.99999976
4.4338805,3.93,9180.0,13.6095,1564.0,995.704,6695.0,1.37,0.9998387
0.566769068,3.011,40.0,1.06,2661.0,11897.94,5496.0,1.533,1.0
66.1843646,5.155,561.0,2.72,436.0,8.57,5640.0,0.978,0.99999046
2.7934699,2.8,2479.0,5.70537,1456.0,746.786,5635.0,1.21,1.0
77.915425,8.274,179.0,1.17,367.0,4.28,5135.0,0.874,0.9998448
25.2149143,5.76,174.0,1.19,559.0,23.05,5435.0,0.873,0.9999882
9.72675447,19.6214,6640.0,995.22,1363.0,815.99,6327.0,2.433,0.0
623.2344,14.448,603.0,2.04,196.0,0.35,5600.0,0.839,0.009414661
0.708548,0.845,800.0,4.66694,1612.0,1121.93,5678.0,1.52,1.0
0.754457729,0.5891,248.0,2.07,2131.0,4879.62,5561.0,1.193,1.0
8.8164887,3.895,170.0,1.28915,973.0,149.167,5502.5,0.99,0.99999976
25.7122157,5.9710228,1151.454738,2.8781392,331.7873984,2.8639178,5391.0,0.840576,0.9999635
3.867613816,5.36467,341000.0,69.23,1203.0,494.75,5780.0,1.046,1.7623112e-25
3.7130279,3.3859417,10664.98751,12.8436936,1287.380186,649.1548174,5808.0,1.20191,0.9999931
363.346158,4.911,896.0,22.36,537.0,19.65,4994.0,7.619,1.0
9.51220046,2.9497,1170.0,1.99,530.0,18.66,4224.0,0.603,1.0
5.0141991,4.5606871,6026.126007,13.4911728,1511.364256,1233.097989,6669.0,1.69675,0.9999856
2.30367952,3.0898,136.0,1.3,1384.0,866.21,6191.0,0.865,0.9999943
1.181165291,1.013,370.0,1.52,1398.0,905.88,5203.0,0.747,1.0
18.68405716,6.9329,382.0,3.64,832.0,113.34,5548.0,1.614,0.99999976
9.2292078,2.817,1606.0,3.21883,690.0,37.6631,4406.0,0.77,1.0
3.4672779,0.4055928,3657.060355,2.1135466,492.9988422,13.9606166,3383.0,0.332564,1.0
1.391716834,1.421,41.0,36.19,8346.0,1150147.99,3749.0,59.684,6.525203e-21
3.13295351,2.2207,435.0,1.39,937.0,181.84,5016.0,0.679,1.0
16.48679636,7.06797,48900.0,46.92,1053.0,290.46,6020.0,2.097,0.3248941
5.5411114,2.467,633.0,2.04482,1117.0,258.843,5332.0,0.82,0.9999999
3.275821982,3.0427,275.0,3.54,1730.0,2121.23,6185.0,1.972,1.0
8.8759249,3.8366417,25757.06882,16.5775949,879.8492444,141.6296114,5528.3,1.02337,0.9994916
379.42818,11.24,404.0,1.89,252.0,0.95,5947.0,0.945,0.55893254
366.28999,10.869,2570.0,68.39,666.0,46.47,5083.0,12.868,1.0
105.053389,1.988,177.0,1.52,449.0,9.61,6471.0,1.13,0.99999917
6.67410577,3.645,161.0,1.62,1022.0,257.38,5949.0,1.041,0.9999989
29.47316279,6.4327,12600.0,48.98,565.0,24.07,5838.0,0.897,0.009200524
10.10404351,1.0022,1320.0,4.05,752.0,75.32,5530.0,0.831,1.0
1.680148,1.217,1420.0,9.76407,1364.0,575.779,5750.5,2.35,1.0
2.787945,1.5084757,3211.467356,7.5851475,1121.956058,374.4763489,5375.0,0.847241,0.9999999
3.4414188,3.0026348,7380.934257,12.4943419,1468.844243,1100.079275,5965.0,1.43051,0.9999994
40.3833862,2.345,6555.0,2.03391,203.0,0.283517,3236.0,0.25,1.0
3.54789928,2.861,185.0,0.99,987.0,224.45,5399.0,0.725,0.99999964
2.752359689,2.0722,792.0,2.54,1178.0,455.43,5461.0,0.897,1.0
677.56282,10.53,631.0,2.24,190.0,0.31,5511.0,0.872,0.80289996
39.79220077,4.466,610.0,1.9,458.0,10.38,5437.0,0.781,0.99999404
48.5338626,6.137,4730.0,7.9008,341.0,2.2453,5937.0,1.03,0.9993717
1.25383162,7.68,12.9,0.47,2109.0,4677.63,6472.0,1.299,0.9990219
1.922861499,3.5734,1920.0,5.09,1392.0,884.12,5778.0,0.911,0.99999595
2.4254068,3.323,1910.0,11.0715,2552.0,7043.91,8290.0,2.51,0.9999937
25.70600117,10.969,465000.0,67.11,579.0,26.55,5642.0,0.903,1.5992764e-37
14.1758947,3.7543827,907.1324529,2.6231641,690.9961983,53.8795095,5723.87,0.864173,0.9999964
3.568099612,3.2131,98.4,1.36,1407.0,926.89,6007.0,1.334,1.0
5.71462396,2.336,298.0,1.78,971.0,210.16,5344.0,1.013,1.0
2.52557582,2.32,35.4,0.62,1364.0,818.81,5821.0,1.036,0.9999999
8.43639829,3.2451,346.0,1.5,742.0,71.51,5188.0,0.795,0.99999976
12.8770845,1.9419484,7385.120865,10.8337698,830.8781535,112.6342216,5953.0,1.10769,0.99999845
11.2304605,3.6009978,208.629137,2.0754665,971.2859803,210.3340005,6308.31,1.2845,0.9999993
3.58966681,18.534,421.0,95.86,2410.0,7969.78,6564.0,3.837,1.111427e-05
13.1147744,4.318,3890.0,9.79059,871.0,95.9399,5496.1,1.54,0.9999999
16.33888067,9.3599,1720.0,10.47,963.0,203.31,4877.0,2.595,1.0
16.1798603,6.495,2249.0,7.89958,942.0,131.122,5900.8,1.63,0.9999981
4.2380294,3.699,4699.0,6.48085,1430.0,695.384,6030.0,0.99,0.9999858
3.0496565,3.455,6761.0,13.7764,1489.0,817.877,5568.0,1.5,0.9999999
5.519188936,7.1351,217000.0,43.06,932.0,178.7,5324.0,0.897,3.3190302e-15
8.79991878,41.564,869.0,224.56,1979.0,3624.62,8092.0,3.267,7.2657056e-38
6.20920207,2.637,102.0,0.89,914.0,164.98,5440.0,0.885,0.9999999
8.1125147,2.0330298,1224.916066,2.3812033,611.1172195,32.9624198,4498.94,0.668361,1.0
1.530515205,0.5945,660.0,0.84,608.0,32.46,3462.0,0.259,1.0
8.1490285,2.3210553,2850.679511,2.5781465,441.633629,8.990204,3630.0,0.466766,1.0
215.732414,1.915,208.0,1.26,292.0,1.72,5790.0,0.856,0.9999994
27.0779813,138.54,348.0,2.03,597.0,29.98,5906.0,0.85,0.0
3.4391152,3.3615891,12391.74934,13.6350253,1306.366938,688.3062667,4955.0,1.21438,0.99999976
12.82327546,5.32062,122000.0,44.29,743.0,72.0,5973.0,0.826,2.1711817e-09
3.9014904,4.83,9050.0,16.2567,1511.0,865.697,5512.0,1.69,0.99999964
17.17732821,7.6702,24400.0,15.29,720.0,63.7,6032.0,0.973,0.45306623
27.30815016,4.43906,388000.0,47.06,523.0,17.75,5541.0,0.739,1.2758838e-26
1.269091415,1.4647,341.0,1.41,1331.0,740.47,5041.0,0.766,1.0
10.4722034,3.282,1769.0,3.13882,773.0,59.5148,5388.0,0.79,0.99999905
0.566795196,2.18,14.8,0.35,2066.0,4277.24,5680.0,0.908,0.99999976
357.41382,3.675,777.0,3.01,283.0,1.52,6233.0,1.076,0.9999778
7.4659746,2.396,3570.0,15.9063,1350.0,553.011,6439.0,1.95,1.0
117.634213,3.82,253.0,3.78,513.0,16.34,5236.0,2.332,1.0
3.6462287,3.662,6153.0,14.2198,1443.0,721.653,5707.0,1.84,1.0
8.8600515,2.493,10563.0,9.20623,722.0,45.247,5481.0,0.97,0.99999833
7.1403113,5.891,112.0,1.18,1036.0,272.78,6354.0,1.016,0.99982846
25.8386422,5.209,1806.0,4.31235,667.0,32.9135,5769.0,1.03,0.99998486
3.66520844,3.308,65.8,0.82,1168.0,439.57,5579.0,1.029,0.9999999
3.1539313,4.023,14772.0,15.5528,1861.0,1995.19,6610.0,1.7,0.9999653
11.52144606,3.6399,18000.0,150.51,753.0,75.88,5795.0,0.848,4.6451666e-12
0.648774274,2.643,231.0,1.08,1659.0,1795.83,5026.0,0.729,0.9999999
2.742590902,10.4143,680000.0,176.4,1960.0,3487.05,7072.0,1.705,0.0
0.566793818,4.929,100.0,1.17,2027.0,3972.65,5707.0,0.828,0.9999652
2.6827683,2.957,79.8,1.19,1551.0,1366.57,6180.0,1.223,0.99999976
15.6112238,3.873,114.0,0.91,637.0,38.99,5383.0,0.842,0.9999993
261.684363,3.892,817.0,1.46,175.0,0.22,4393.0,0.526,0.9999994
2.361724472,1.2167,587.0,1.53,922.0,170.59,4478.0,0.651,1.0
56.3479517,8.789,43.6,1.06,586.0,27.97,5843.0,1.471,0.99996924
7.3812344,2.802,105.0,1.0,944.0,187.24,6072.0,0.923,0.9999987
0.364860478,1.4736,113.0,0.68,1993.0,3703.08,5220.0,0.642,0.9999999
37.9251983,3.5345219,1370.788854,3.241643,462.4282696,10.8068346,5141.0,0.876154,0.99999976
